,0
Start,2024-08-05 00:00:00
End,2026-08-05 00:00:00
Period,504 days 00:00:00
Start Value,10000.0
End Value,7812.566397523227
Total Return [%],-21.874336024767725
Benchmark Return [%],-0.3957748452923071
Max Gross Exposure [%],100.0
Total Fees Paid,445.4807612814682
Max Drawdown [%],30.914891869970653
Max Drawdown Duration,415 days 00:00:00
Total Trades,26
Total Closed Trades,26
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],23.076923076923077
Best Trade [%],21.692716693055207
Worst Trade [%],-10.887998978548458
Avg Winning Trade [%],9.880746202111629
Avg Losing Trade [%],-3.888308559030035
Avg Winning Trade Duration,23 days 20:00:00
Avg Losing Trade Duration,4 days 07:12:00
Profit Factor,0.6807091974643905
Expectancy,-84.13206163372223
Sharpe Ratio,-0.2618453787469078
Calmar Ratio,-0.5295280128369964
Omega Ratio,0.9465956911988639
Sortino Ratio,-0.3605511241437274
