,0
Start,2024-07-24 00:00:00
End,2026-07-24 00:00:00
Period,505 days 00:00:00
Start Value,10000.0
End Value,9533.410686862699
Total Return [%],-4.665893131373013
Benchmark Return [%],-16.522293870320137
Max Gross Exposure [%],100.0
Total Fees Paid,166.47596083515342
Max Drawdown [%],27.41050214277893
Max Drawdown Duration,463 days 00:00:00
Total Trades,10
Total Closed Trades,9
Total Open Trades,1
Open Trade PnL,-66.29489690473565
Win Rate [%],44.44444444444444
Best Trade [%],13.888569546819449
Worst Trade [%],-9.842237791374705
Avg Winning Trade [%],10.964832744962536
Avg Losing Trade [%],-8.72447623937764
Avg Winning Trade Duration,19 days 06:00:00
Avg Losing Trade Duration,19 days 00:00:00
Profit Factor,0.8998998440915771
Expectancy,-44.477157359174214
Sharpe Ratio,0.00963926249325111
Calmar Ratio,-0.12384430019151836
Omega Ratio,1.0021756250602596
Sortino Ratio,0.013919829453788361
