,0
Start,2024-08-05 00:00:00
End,2026-08-03 00:00:00
Period,502 days 00:00:00
Start Value,10000.0
End Value,9619.045101459884
Total Return [%],-3.8095489854011615
Benchmark Return [%],-42.53731322038901
Max Gross Exposure [%],100.0
Total Fees Paid,29.59911676031271
Max Drawdown [%],18.491489153115197
Max Drawdown Duration,275 days 00:00:00
Total Trades,2
Total Closed Trades,1
Total Open Trades,1
Open Trade PnL,0.0
Win Rate [%],0.0
Best Trade [%],-1.956518758207663
Worst Trade [%],-1.956518758207663
Avg Winning Trade [%],
Avg Losing Trade [%],-1.956518758207663
Avg Winning Trade Duration,
Avg Losing Trade Duration,28 days 00:00:00
Profit Factor,0.0
Expectancy,-195.45641940136494
Sharpe Ratio,-0.08218993700963972
Calmar Ratio,-0.15058429174603088
Omega Ratio,0.962353528414643
Sortino Ratio,-0.1341631211246057
