,0
Start,2024-08-05 00:00:00
End,2026-08-03 00:00:00
Period,502 days 00:00:00
Start Value,10000.0
End Value,11037.35298243148
Total Return [%],10.373529824314792
Benchmark Return [%],24.726454259224617
Max Gross Exposure [%],100.0
Total Fees Paid,55.79029722582699
Max Drawdown [%],29.595492478363
Max Drawdown Duration,179 days 00:00:00
Total Trades,3
Total Closed Trades,2
Total Open Trades,1
Open Trade PnL,-1058.8765890672566
Win Rate [%],100.0
Best Trade [%],11.973748588751516
Worst Trade [%],8.046950374137781
Avg Winning Trade [%],10.01034948144465
Avg Losing Trade [%],
Avg Winning Trade Duration,94 days 12:00:00
Avg Losing Trade Duration,
Profit Factor,inf
Expectancy,1048.114785749368
Sharpe Ratio,0.376712792183349
Calmar Ratio,0.25139576573744904
Omega Ratio,1.0718811500390713
Sortino Ratio,0.5971151228023345
