,0
Start,2024-07-29 00:00:00
End,2026-07-27 00:00:00
Period,503 days 00:00:00
Start Value,10000.0
End Value,15291.200608358982
Total Return [%],52.91200608358982
Benchmark Return [%],65.53737071191144
Max Gross Exposure [%],100.0
Total Fees Paid,189.7443753341566
Max Drawdown [%],23.17074049815217
Max Drawdown Duration,157 days 00:00:00
Total Trades,8
Total Closed Trades,7
Total Open Trades,1
Open Trade PnL,-607.9960998527386
Win Rate [%],71.42857142857143
Best Trade [%],14.16659350906117
Worst Trade [%],-5.0132308799037615
Avg Winning Trade [%],11.902106369334039
Avg Losing Trade [%],-4.746151759835475
Avg Winning Trade Duration,16 days 00:00:00
Avg Losing Trade Duration,34 days 12:00:00
Profit Factor,5.950201455510237
Expectancy,842.7423868873885
Sharpe Ratio,1.1822880070665764
Calmar Ratio,1.5577451004575302
Omega Ratio,1.3395335101972916
Sortino Ratio,1.8750322665236367
