,0
Start,2024-08-05 00:00:00
End,2026-08-05 00:00:00
Period,504 days 00:00:00
Start Value,10000.0
End Value,12568.001110919713
Total Return [%],25.68001110919713
Benchmark Return [%],16.394563485419013
Max Gross Exposure [%],100.0
Total Fees Paid,116.37291776985032
Max Drawdown [%],20.966837009294657
Max Drawdown Duration,124 days 00:00:00
Total Trades,6
Total Closed Trades,5
Total Open Trades,1
Open Trade PnL,6.476652562758318
Win Rate [%],80.0
Best Trade [%],17.926015036772146
Worst Trade [%],-7.073449461037818
Avg Winning Trade [%],8.105679994861093
Avg Losing Trade [%],-7.073449461037818
Avg Winning Trade Duration,36 days 00:00:00
Avg Losing Trade Duration,33 days 00:00:00
Profit Factor,4.606918620580497
Expectancy,512.3048916713909
Sharpe Ratio,0.6531891032022892
Calmar Ratio,0.8585920562221324
Omega Ratio,1.1652063708735911
Sortino Ratio,1.0480134957948868
