,0
Start,2024-08-05 00:00:00
End,2026-08-05 00:00:00
Period,504 days 00:00:00
Start Value,10000.0
End Value,4166.633265072568
Total Return [%],-58.33366734927432
Benchmark Return [%],-69.52012363469142
Max Gross Exposure [%],100.0
Total Fees Paid,142.0785416603849
Max Drawdown [%],59.848780998799775
Max Drawdown Duration,451 days 00:00:00
Total Trades,10
Total Closed Trades,9
Total Open Trades,1
Open Trade PnL,-642.6386727724666
Win Rate [%],33.33333333333333
Best Trade [%],27.43639402022302
Worst Trade [%],-24.46384573679488
Avg Winning Trade [%],9.431510868857883
Avg Losing Trade [%],-14.822451264813788
Avg Winning Trade Duration,22 days 16:00:00
Avg Losing Trade Duration,44 days 20:00:00
Profit Factor,0.2677997804250181
Expectancy,-576.7475624616628
Sharpe Ratio,-1.670855320333814
Calmar Ratio,-0.784557348857468
Omega Ratio,0.7424152315399865
Sortino Ratio,-2.305043621633789
