,0
Start,2024-07-29 00:00:00
End,2026-07-27 00:00:00
Period,503 days 00:00:00
Start Value,10000.0
End Value,13823.008905998913
Total Return [%],38.23008905998913
Benchmark Return [%],-89.28663858915232
Max Gross Exposure [%],100.0
Total Fees Paid,51.87661710406347
Max Drawdown [%],22.00546699830803
Max Drawdown Duration,273 days 00:00:00
Total Trades,3
Total Closed Trades,2
Total Open Trades,1
Open Trade PnL,1989.3254096340333
Win Rate [%],50.0
Best Trade [%],29.933353029649435
Worst Trade [%],-8.912912835236513
Avg Winning Trade [%],29.933353029649435
Avg Losing Trade [%],-8.912912835236513
Avg Winning Trade Duration,94 days 00:00:00
Avg Losing Trade Duration,61 days 00:00:00
Profit Factor,3.0593909239240715
Expectancy,916.8417481824395
Sharpe Ratio,0.9667211365759466
Calmar Ratio,1.2034149664915108
Omega Ratio,1.2246921757787803
Sortino Ratio,1.557826213589927
