,0
Start,2024-07-29 00:00:00
End,2026-07-27 00:00:00
Period,503 days 00:00:00
Start Value,10000.0
End Value,20719.00834654337
Total Return [%],107.19008346543369
Benchmark Return [%],195.2191281380359
Max Gross Exposure [%],100.0
Total Fees Paid,174.6043475846818
Max Drawdown [%],16.81355621855138
Max Drawdown Duration,115 days 00:00:00
Total Trades,6
Total Closed Trades,6
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],83.33333333333334
Best Trade [%],25.823763907864905
Worst Trade [%],-0.7354829888068118
Avg Winning Trade [%],16.250489813993106
Avg Losing Trade [%],-0.7354829888068118
Avg Winning Trade Duration,23 days 04:48:00
Avg Losing Trade Duration,46 days 00:00:00
Profit Factor,87.81380325946841
Expectancy,1786.5013910905618
Sharpe Ratio,1.841672538045019
Calmar Ratio,4.142910035533478
Omega Ratio,1.6236989242676572
Sortino Ratio,3.9609439948363487
