,0
Start,2024-07-24 00:00:00
End,2026-07-24 00:00:00
Period,505 days 00:00:00
Start Value,10000.0
End Value,8945.157749778697
Total Return [%],-10.548422502213034
Benchmark Return [%],-1.4225130019679288
Max Gross Exposure [%],100.0
Total Fees Paid,93.44138088921093
Max Drawdown [%],11.90908645223629
Max Drawdown Duration,471 days 00:00:00
Total Trades,5
Total Closed Trades,5
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],20.0
Best Trade [%],4.110102872339561
Worst Trade [%],-5.160343957150726
Avg Winning Trade [%],4.110102872339561
Avg Losing Trade [%],-3.714232401418326
Avg Winning Trade Duration,16 days 00:00:00
Avg Losing Trade Duration,4 days 12:00:00
Profit Factor,0.2564153174096333
Expectancy,-210.96845004426055
Sharpe Ratio,-0.5121929711123488
Calmar Ratio,-0.6500005929144582
Omega Ratio,0.7477073540349731
Sortino Ratio,-0.7455334283973793
