,0
Start,2024-08-05 00:00:00
End,2026-08-05 00:00:00
Period,504 days 00:00:00
Start Value,10000.0
End Value,7535.6601720194085
Total Return [%],-24.643398279805915
Benchmark Return [%],15.300645545465619
Max Gross Exposure [%],100.0
Total Fees Paid,113.71089643313431
Max Drawdown [%],37.787415247862256
Max Drawdown Duration,230 days 00:00:00
Total Trades,6
Total Closed Trades,6
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],33.33333333333333
Best Trade [%],9.3860050944018
Worst Trade [%],-15.953925482368586
Avg Winning Trade [%],8.213892189198289
Avg Losing Trade [%],-10.352398451557193
Avg Winning Trade Duration,78 days 12:00:00
Avg Losing Trade Duration,24 days 18:00:00
Profit Factor,0.3914981949286069
Expectancy,-410.72330466343226
Sharpe Ratio,-0.6257386735964345
Calmar Ratio,-0.49031158985815687
Omega Ratio,0.8821373085504458
Sortino Ratio,-0.8256715083296349
