Hisse,Strateji,Sinyal,Getiri (%),Max Kayip (%),Sharpe,Calmar,Kar Faktoru,Islem Sayisi
MMM,single_ma,0,0.0,-0.0,inf,,,0
MMM,two_ma,0,0.0,-0.0,inf,,,0
MMM,three_ma,0,0.0,-0.0,inf,,,0
MMM,channel,0,0.0,-0.0,inf,,,0
MMM,support_resistance,0,0.0,-0.0,inf,,,0
MMM,price_momentum,0,0.0,-0.0,inf,,,0
MMM,low_volatility,0,0.0,-0.0,inf,,,0
MMM,value,0,0.0,-0.0,inf,,,0
MMM,implied_volatility,0,0.0,-0.0,inf,,,0
MMM,earnings_momentum,0,0.0,-0.0,inf,,,0
MMM,residual_momentum,0,0.0,-0.0,inf,,,0
MMM,multifactor,0,0.0,-0.0,inf,,,0
MMM,weighted_regression,0,0.0,-0.0,inf,,,0
MMM,mean_reversion_cluster,0,0.0,-0.0,inf,,,0
MMM,pairs_trading,0,0.0,-0.0,inf,,,0
MMM,stat_arb,0,0.0,-0.0,inf,,,0
MMM,market_making,0,0.0,-0.0,inf,,,0
MMM,event_driven,0,0.0,-0.0,inf,,,0
MMM,knn,0,0.0,-0.0,inf,,,0
MMM,alpha_combos,0,0.0,-0.0,inf,,,0
MMM,sector_momentum,0,0.0,-0.0,inf,,,0
MMM,alpha_rotation,0,0.0,-0.0,inf,,,0
MMM,r_squared,0,0.0,-0.0,inf,,,0
MMM,mean_reversion_ibs,0,0.0,-0.0,inf,,,0
MMM,leveraged_etfs,0,0.0,-0.0,inf,,,0
MMM,multi_asset_trend,0,0.0,-0.0,inf,,,0
MMM,volatility_carry,0,0.0,-0.0,inf,,,0
MMM,vix_futures_basis,0,0.0,-0.0,inf,,,0
MMM,variance_swaps,0,0.0,-0.0,inf,,,0
MMM,fx_moving_averages,0,0.0,-0.0,inf,,,0
MMM,fx_carry_trade,0,0.0,-0.0,inf,,,0
MMM,fx_triangular_arb,0,0.0,-0.0,inf,,,0
MMM,roll_yields,0,0.0,-0.0,inf,,,0
MMM,hedging_pressure,0,0.0,-0.0,inf,,,0
MMM,trend_following,0,0.0,-0.0,inf,,,0
MMM,contrarian,0,0.0,-0.0,inf,,,0
MMM,hedging_with_futures,0,0.0,-0.0,inf,,,0
MMM,ann_crypto,0,0.0,-0.0,inf,,,0
MMM,sentiment_crypto,0,0.0,-0.0,inf,,,0
MMM,carry_factor,0,0.0,-0.0,inf,,,0
MMM,bullets,0,0.0,-0.0,inf,,,0
MMM,barbells,0,0.0,-0.0,inf,,,0
MMM,ladders,0,0.0,-0.0,inf,,,0
MMM,bond_immunization,0,0.0,-0.0,inf,,,0
MMM,dollar_duration_butterfly,0,0.0,-0.0,inf,,,0
MMM,fifty_fifty_butterfly,0,0.0,-0.0,inf,,,0
MMM,regression_butterfly,0,0.0,-0.0,inf,,,0
MMM,low_risk_factor,0,0.0,-0.0,inf,,,0
MMM,value_factor,0,0.0,-0.0,inf,,,0
MMM,rolling_down_yield_curve,0,0.0,-0.0,inf,,,0
MMM,yield_curve_spreads,0,0.0,-0.0,inf,,,0
MMM,cds_basis_arbitrage,0,0.0,-0.0,inf,,,0
MMM,swap_spread_arbitrage,0,0.0,-0.0,inf,,,0
MMM,cash_and_carry,0,0.0,-0.0,inf,,,0
MMM,intraday_index_arb,0,0.0,-0.0,inf,,,0
MMM,volatility_targeting,0,0.0,-0.0,inf,,,0
MMM,fundamental_macro,0,0.0,-0.0,inf,,,0
MMM,economic_announcements,0,0.0,-0.0,inf,,,0
MMM,inflation_swaps,0,0.0,-0.0,inf,,,0
MMM,weather_risk,0,0.0,-0.0,inf,,,0
MMM,distressed_debt,0,0.0,-0.0,inf,,,0
MMM,distress_risk_puzzle,0,0.0,-0.0,inf,,,0
MMM,real_estate_diversity,0,0.0,-0.0,inf,,,0
MMM,fix_and_flip,0,0.0,-0.0,inf,,,0
MMM,cdo_tranche,0,0.0,-0.0,inf,,,0
MMM,mbs,0,0.0,-0.0,inf,,,0
MMM,convertible_arbitrage,0,0.0,-0.0,inf,,,0
MMM,muni_arbitrage,0,0.0,-0.0,inf,,,0
