,0
Start,2024-08-05 00:00:00
End,2026-08-03 00:00:00
Period,502 days 00:00:00
Start Value,10000.0
End Value,7805.633892110871
Total Return [%],-21.943661078891292
Benchmark Return [%],-8.422435658188931
Max Gross Exposure [%],100.0
Total Fees Paid,244.4899611357953
Max Drawdown [%],30.097523062369525
Max Drawdown Duration,341 days 00:00:00
Total Trades,14
Total Closed Trades,13
Total Open Trades,1
Open Trade PnL,0.0
Win Rate [%],69.23076923076923
Best Trade [%],8.2822980451449
Worst Trade [%],-26.533763332056925
Avg Winning Trade [%],5.343870995330211
Avg Losing Trade [%],-12.308570929512149
Avg Winning Trade Duration,7 days 00:00:00
Avg Losing Trade Duration,20 days 06:00:00
Profit Factor,0.8338391487325592
Expectancy,-64.36948121554207
Sharpe Ratio,-0.5033364986483772
Calmar Ratio,-0.5476785945203169
Omega Ratio,0.8800123736869694
Sortino Ratio,-0.6980500869778545
