,0
Start,2024-08-05 00:00:00
End,2026-08-05 00:00:00
Period,504 days 00:00:00
Start Value,10000.0
End Value,9075.855797360351
Total Return [%],-9.24144202639649
Benchmark Return [%],6.543960835151941
Max Gross Exposure [%],100.0
Total Fees Paid,154.42836948546238
Max Drawdown [%],24.249349722369058
Max Drawdown Duration,189 days 00:00:00
Total Trades,8
Total Closed Trades,8
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],37.5
Best Trade [%],10.446903754156555
Worst Trade [%],-10.054828695404668
Avg Winning Trade [%],8.00172014813178
Avg Losing Trade [%],-6.300812342906789
Avg Winning Trade Duration,61 days 00:00:00
Avg Losing Trade Duration,13 days 09:36:00
Profit Factor,0.7065555005945748
Expectancy,-115.51802532995617
Sharpe Ratio,-0.0614552857938686
Calmar Ratio,-0.2796586410811505
Omega Ratio,0.987728020332968
Sortino Ratio,-0.08191895991213297
