,0
Start,2024-07-29 00:00:00
End,2026-07-27 00:00:00
Period,503 days 00:00:00
Start Value,10000.0
End Value,9430.478490683301
Total Return [%],-5.69521509316699
Benchmark Return [%],-89.28663858915232
Max Gross Exposure [%],100.0
Total Fees Paid,116.89379465147192
Max Drawdown [%],37.19731888340752
Max Drawdown Duration,271 days 00:00:00
Total Trades,8
Total Closed Trades,7
Total Open Trades,1
Open Trade PnL,731.1162416548959
Win Rate [%],28.57142857142857
Best Trade [%],29.636930586012227
Worst Trade [%],-14.662292592601792
Avg Winning Trade [%],17.85478274420559
Avg Losing Trade [%],-8.690109603290578
Avg Winning Trade Duration,80 days 00:00:00
Avg Losing Trade Duration,19 days 14:24:00
Profit Factor,0.6457777071729162
Expectancy,-185.80539299594193
Sharpe Ratio,0.02612925248353653
Calmar Ratio,-0.11199207753260891
Omega Ratio,1.0049419375980906
Sortino Ratio,0.03768764816688917
