Hisse,Strateji,Sinyal,Getiri (%),Max Kayip (%),Sharpe,Calmar,Kar Faktoru,Islem Sayisi
CSCO,single_ma,0,0.0,-0.0,inf,,,0
CSCO,two_ma,0,0.0,-0.0,inf,,,0
CSCO,three_ma,0,0.0,-0.0,inf,,,0
CSCO,channel,0,0.0,-0.0,inf,,,0
CSCO,support_resistance,0,0.0,-0.0,inf,,,0
CSCO,price_momentum,0,0.0,-0.0,inf,,,0
CSCO,low_volatility,0,0.0,-0.0,inf,,,0
CSCO,value,0,0.0,-0.0,inf,,,0
CSCO,implied_volatility,0,0.0,-0.0,inf,,,0
CSCO,earnings_momentum,0,0.0,-0.0,inf,,,0
CSCO,residual_momentum,0,0.0,-0.0,inf,,,0
CSCO,multifactor,0,0.0,-0.0,inf,,,0
CSCO,weighted_regression,0,0.0,-0.0,inf,,,0
CSCO,mean_reversion_cluster,0,0.0,-0.0,inf,,,0
CSCO,pairs_trading,0,0.0,-0.0,inf,,,0
CSCO,stat_arb,0,0.0,-0.0,inf,,,0
CSCO,market_making,0,0.0,-0.0,inf,,,0
CSCO,event_driven,0,0.0,-0.0,inf,,,0
CSCO,knn,0,0.0,-0.0,inf,,,0
CSCO,alpha_combos,0,0.0,-0.0,inf,,,0
CSCO,sector_momentum,0,0.0,-0.0,inf,,,0
CSCO,alpha_rotation,0,0.0,-0.0,inf,,,0
CSCO,r_squared,0,0.0,-0.0,inf,,,0
CSCO,mean_reversion_ibs,0,0.0,-0.0,inf,,,0
CSCO,leveraged_etfs,0,0.0,-0.0,inf,,,0
CSCO,multi_asset_trend,0,0.0,-0.0,inf,,,0
CSCO,volatility_carry,0,0.0,-0.0,inf,,,0
CSCO,vix_futures_basis,0,0.0,-0.0,inf,,,0
CSCO,variance_swaps,0,0.0,-0.0,inf,,,0
CSCO,fx_moving_averages,0,0.0,-0.0,inf,,,0
CSCO,fx_carry_trade,0,0.0,-0.0,inf,,,0
CSCO,fx_triangular_arb,0,0.0,-0.0,inf,,,0
CSCO,roll_yields,0,0.0,-0.0,inf,,,0
CSCO,hedging_pressure,0,0.0,-0.0,inf,,,0
CSCO,trend_following,0,0.0,-0.0,inf,,,0
CSCO,contrarian,0,0.0,-0.0,inf,,,0
CSCO,hedging_with_futures,0,0.0,-0.0,inf,,,0
CSCO,ann_crypto,0,0.0,-0.0,inf,,,0
CSCO,sentiment_crypto,0,0.0,-0.0,inf,,,0
CSCO,carry_factor,0,0.0,-0.0,inf,,,0
CSCO,bullets,0,0.0,-0.0,inf,,,0
CSCO,barbells,0,0.0,-0.0,inf,,,0
CSCO,ladders,0,0.0,-0.0,inf,,,0
CSCO,bond_immunization,0,0.0,-0.0,inf,,,0
CSCO,dollar_duration_butterfly,0,0.0,-0.0,inf,,,0
CSCO,fifty_fifty_butterfly,0,0.0,-0.0,inf,,,0
CSCO,regression_butterfly,0,0.0,-0.0,inf,,,0
CSCO,low_risk_factor,0,0.0,-0.0,inf,,,0
CSCO,value_factor,0,0.0,-0.0,inf,,,0
CSCO,rolling_down_yield_curve,0,0.0,-0.0,inf,,,0
CSCO,yield_curve_spreads,0,0.0,-0.0,inf,,,0
CSCO,cds_basis_arbitrage,0,0.0,-0.0,inf,,,0
CSCO,swap_spread_arbitrage,0,0.0,-0.0,inf,,,0
CSCO,cash_and_carry,0,0.0,-0.0,inf,,,0
CSCO,intraday_index_arb,0,0.0,-0.0,inf,,,0
CSCO,volatility_targeting,0,0.0,-0.0,inf,,,0
CSCO,fundamental_macro,0,0.0,-0.0,inf,,,0
CSCO,economic_announcements,0,0.0,-0.0,inf,,,0
CSCO,inflation_swaps,0,0.0,-0.0,inf,,,0
CSCO,weather_risk,0,0.0,-0.0,inf,,,0
CSCO,distressed_debt,0,0.0,-0.0,inf,,,0
CSCO,distress_risk_puzzle,0,0.0,-0.0,inf,,,0
CSCO,real_estate_diversity,0,0.0,-0.0,inf,,,0
CSCO,fix_and_flip,0,0.0,-0.0,inf,,,0
CSCO,cdo_tranche,0,0.0,-0.0,inf,,,0
CSCO,mbs,0,0.0,-0.0,inf,,,0
CSCO,convertible_arbitrage,0,0.0,-0.0,inf,,,0
CSCO,muni_arbitrage,0,0.0,-0.0,inf,,,0
