,0
Start,2024-07-29 00:00:00
End,2026-07-27 00:00:00
Period,503 days 00:00:00
Start Value,10000.0
End Value,10767.633766468476
Total Return [%],7.676337664684761
Benchmark Return [%],107.63103683229778
Max Gross Exposure [%],100.0
Total Fees Paid,112.47680318490974
Max Drawdown [%],24.734293655697616
Max Drawdown Duration,191 days 00:00:00
Total Trades,6
Total Closed Trades,6
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],50.0
Best Trade [%],18.208039205531463
Worst Trade [%],-9.970205651162537
Avg Winning Trade [%],10.830970577107246
Avg Losing Trade [%],-7.279948305208577
Avg Winning Trade Duration,88 days 08:00:00
Avg Losing Trade Duration,19 days 16:00:00
Profit Factor,1.3652233845738826
Expectancy,127.9389610780795
Sharpe Ratio,0.3278560328813712
Calmar Ratio,0.22290839074146995
Omega Ratio,1.0592750303995966
Sortino Ratio,0.4948443117311134
