,0
Start,2024-08-05 00:00:00
End,2026-08-05 00:00:00
Period,504 days 00:00:00
Start Value,10000.0
End Value,25551.4685520107
Total Return [%],155.514685520107
Benchmark Return [%],194.49838551269337
Max Gross Exposure [%],100.0
Total Fees Paid,488.98492418611386
Max Drawdown [%],28.09695335008352
Max Drawdown Duration,187 days 00:00:00
Total Trades,20
Total Closed Trades,20
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],60.0
Best Trade [%],39.38453570712258
Worst Trade [%],-12.828771886281393
Avg Winning Trade [%],14.143816459779753
Avg Losing Trade [%],-6.871845835279144
Avg Winning Trade Duration,16 days 02:00:00
Avg Losing Trade Duration,7 days 09:00:00
Profit Factor,3.505671465323357
Expectancy,777.5734276005351
Sharpe Ratio,1.5702913316559843
Calmar Ratio,3.461813670215513
Omega Ratio,1.3701349604287016
Sortino Ratio,2.7767515220715198
