Hisse,Strateji,Sinyal,Getiri (%),Max Kayip (%),Sharpe,Calmar,Kar Faktoru,Islem Sayisi
MRK,single_ma,0,0.0,-0.0,inf,,,0
MRK,two_ma,0,0.0,-0.0,inf,,,0
MRK,three_ma,0,0.0,-0.0,inf,,,0
MRK,channel,0,0.0,-0.0,inf,,,0
MRK,support_resistance,0,0.0,-0.0,inf,,,0
MRK,price_momentum,0,0.0,-0.0,inf,,,0
MRK,low_volatility,0,0.0,-0.0,inf,,,0
MRK,value,0,0.0,-0.0,inf,,,0
MRK,implied_volatility,0,0.0,-0.0,inf,,,0
MRK,earnings_momentum,0,0.0,-0.0,inf,,,0
MRK,residual_momentum,0,0.0,-0.0,inf,,,0
MRK,multifactor,0,0.0,-0.0,inf,,,0
MRK,weighted_regression,0,0.0,-0.0,inf,,,0
MRK,mean_reversion_cluster,0,0.0,-0.0,inf,,,0
MRK,pairs_trading,0,0.0,-0.0,inf,,,0
MRK,stat_arb,0,0.0,-0.0,inf,,,0
MRK,market_making,0,0.0,-0.0,inf,,,0
MRK,event_driven,0,0.0,-0.0,inf,,,0
MRK,knn,0,0.0,-0.0,inf,,,0
MRK,alpha_combos,0,0.0,-0.0,inf,,,0
MRK,sector_momentum,0,0.0,-0.0,inf,,,0
MRK,alpha_rotation,0,0.0,-0.0,inf,,,0
MRK,r_squared,0,0.0,-0.0,inf,,,0
MRK,mean_reversion_ibs,0,0.0,-0.0,inf,,,0
MRK,leveraged_etfs,0,0.0,-0.0,inf,,,0
MRK,multi_asset_trend,0,0.0,-0.0,inf,,,0
MRK,volatility_carry,0,0.0,-0.0,inf,,,0
MRK,vix_futures_basis,0,0.0,-0.0,inf,,,0
MRK,variance_swaps,0,0.0,-0.0,inf,,,0
MRK,fx_moving_averages,0,0.0,-0.0,inf,,,0
MRK,fx_carry_trade,0,0.0,-0.0,inf,,,0
MRK,fx_triangular_arb,0,0.0,-0.0,inf,,,0
MRK,roll_yields,0,0.0,-0.0,inf,,,0
MRK,hedging_pressure,0,0.0,-0.0,inf,,,0
MRK,trend_following,0,0.0,-0.0,inf,,,0
MRK,contrarian,0,0.0,-0.0,inf,,,0
MRK,hedging_with_futures,0,0.0,-0.0,inf,,,0
MRK,ann_crypto,0,0.0,-0.0,inf,,,0
MRK,sentiment_crypto,0,0.0,-0.0,inf,,,0
MRK,carry_factor,0,0.0,-0.0,inf,,,0
MRK,bullets,0,0.0,-0.0,inf,,,0
MRK,barbells,0,0.0,-0.0,inf,,,0
MRK,ladders,0,0.0,-0.0,inf,,,0
MRK,bond_immunization,0,0.0,-0.0,inf,,,0
MRK,dollar_duration_butterfly,0,0.0,-0.0,inf,,,0
MRK,fifty_fifty_butterfly,0,0.0,-0.0,inf,,,0
MRK,regression_butterfly,0,0.0,-0.0,inf,,,0
MRK,low_risk_factor,0,0.0,-0.0,inf,,,0
MRK,value_factor,0,0.0,-0.0,inf,,,0
MRK,rolling_down_yield_curve,0,0.0,-0.0,inf,,,0
MRK,yield_curve_spreads,0,0.0,-0.0,inf,,,0
MRK,cds_basis_arbitrage,0,0.0,-0.0,inf,,,0
MRK,swap_spread_arbitrage,0,0.0,-0.0,inf,,,0
MRK,cash_and_carry,0,0.0,-0.0,inf,,,0
MRK,intraday_index_arb,0,0.0,-0.0,inf,,,0
MRK,volatility_targeting,0,0.0,-0.0,inf,,,0
MRK,fundamental_macro,0,0.0,-0.0,inf,,,0
MRK,economic_announcements,0,0.0,-0.0,inf,,,0
MRK,inflation_swaps,0,0.0,-0.0,inf,,,0
MRK,weather_risk,0,0.0,-0.0,inf,,,0
MRK,distressed_debt,0,0.0,-0.0,inf,,,0
MRK,distress_risk_puzzle,0,0.0,-0.0,inf,,,0
MRK,real_estate_diversity,0,0.0,-0.0,inf,,,0
MRK,fix_and_flip,0,0.0,-0.0,inf,,,0
MRK,cdo_tranche,0,0.0,-0.0,inf,,,0
MRK,mbs,0,0.0,-0.0,inf,,,0
MRK,convertible_arbitrage,0,0.0,-0.0,inf,,,0
MRK,muni_arbitrage,0,0.0,-0.0,inf,,,0
