,Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,0,56.860652765090556,2024-12-30,175.6928474121094,9.99000999000964,2025-02-11,174.46885971069335,9.920413250331032,-89.507162919299,-0.00895966700822183,Long,Closed,0
1,1,0,53.376040186064024,2025-03-07,185.4875747680664,9.900592244834115,2025-03-19,168.97085571289062,9.018995184804877,-900.5166474606292,-0.09095583629659501,Long,Closed,1
2,2,0,49.46931227704858,2025-04-21,181.950684173584,9.000975214405116,2025-05-30,165.58984375,8.191615690376432,-826.5521149340177,-0.0918291735334586,Long,Closed,2
3,3,0,33.47843055131833,2025-09-15,244.19450646972658,8.175248825858944,2025-11-04,229.02797982788087,7.667497316976445,-523.5942550265862,-0.0640462775114975,Long,Closed,3
4,4,0,25.62719407499582,2026-04-14,298.596,7.652177642016795,2026-07-24,281.0,0.0,-458.5882845856431,-0.05992912162252666,Long,Open,4
