Hisse,Strateji,Sinyal,Getiri (%),Max Kayip (%),Sharpe,Calmar,Kar Faktoru,Islem Sayisi
DIS,single_ma,0,0.0,-0.0,inf,,,0
DIS,two_ma,0,0.0,-0.0,inf,,,0
DIS,three_ma,0,0.0,-0.0,inf,,,0
DIS,channel,0,0.0,-0.0,inf,,,0
DIS,support_resistance,0,0.0,-0.0,inf,,,0
DIS,price_momentum,0,0.0,-0.0,inf,,,0
DIS,low_volatility,0,0.0,-0.0,inf,,,0
DIS,value,0,0.0,-0.0,inf,,,0
DIS,implied_volatility,0,0.0,-0.0,inf,,,0
DIS,earnings_momentum,0,0.0,-0.0,inf,,,0
DIS,residual_momentum,0,0.0,-0.0,inf,,,0
DIS,multifactor,0,0.0,-0.0,inf,,,0
DIS,weighted_regression,0,0.0,-0.0,inf,,,0
DIS,mean_reversion_cluster,0,0.0,-0.0,inf,,,0
DIS,pairs_trading,0,0.0,-0.0,inf,,,0
DIS,stat_arb,0,0.0,-0.0,inf,,,0
DIS,market_making,0,0.0,-0.0,inf,,,0
DIS,event_driven,0,0.0,-0.0,inf,,,0
DIS,knn,0,0.0,-0.0,inf,,,0
DIS,alpha_combos,0,0.0,-0.0,inf,,,0
DIS,sector_momentum,0,0.0,-0.0,inf,,,0
DIS,alpha_rotation,0,0.0,-0.0,inf,,,0
DIS,r_squared,0,0.0,-0.0,inf,,,0
DIS,mean_reversion_ibs,0,0.0,-0.0,inf,,,0
DIS,leveraged_etfs,0,0.0,-0.0,inf,,,0
DIS,multi_asset_trend,0,0.0,-0.0,inf,,,0
DIS,volatility_carry,0,0.0,-0.0,inf,,,0
DIS,vix_futures_basis,0,0.0,-0.0,inf,,,0
DIS,variance_swaps,0,0.0,-0.0,inf,,,0
DIS,fx_moving_averages,0,0.0,-0.0,inf,,,0
DIS,fx_carry_trade,0,0.0,-0.0,inf,,,0
DIS,fx_triangular_arb,0,0.0,-0.0,inf,,,0
DIS,roll_yields,0,0.0,-0.0,inf,,,0
DIS,hedging_pressure,0,0.0,-0.0,inf,,,0
DIS,trend_following,0,0.0,-0.0,inf,,,0
DIS,contrarian,0,0.0,-0.0,inf,,,0
DIS,hedging_with_futures,0,0.0,-0.0,inf,,,0
DIS,ann_crypto,0,0.0,-0.0,inf,,,0
DIS,sentiment_crypto,0,0.0,-0.0,inf,,,0
DIS,carry_factor,0,0.0,-0.0,inf,,,0
DIS,bullets,0,0.0,-0.0,inf,,,0
DIS,barbells,0,0.0,-0.0,inf,,,0
DIS,ladders,0,0.0,-0.0,inf,,,0
DIS,bond_immunization,0,0.0,-0.0,inf,,,0
DIS,dollar_duration_butterfly,0,0.0,-0.0,inf,,,0
DIS,fifty_fifty_butterfly,0,0.0,-0.0,inf,,,0
DIS,regression_butterfly,0,0.0,-0.0,inf,,,0
DIS,low_risk_factor,0,0.0,-0.0,inf,,,0
DIS,value_factor,0,0.0,-0.0,inf,,,0
DIS,rolling_down_yield_curve,0,0.0,-0.0,inf,,,0
DIS,yield_curve_spreads,0,0.0,-0.0,inf,,,0
DIS,cds_basis_arbitrage,0,0.0,-0.0,inf,,,0
DIS,swap_spread_arbitrage,0,0.0,-0.0,inf,,,0
DIS,cash_and_carry,0,0.0,-0.0,inf,,,0
DIS,intraday_index_arb,0,0.0,-0.0,inf,,,0
DIS,volatility_targeting,0,0.0,-0.0,inf,,,0
DIS,fundamental_macro,0,0.0,-0.0,inf,,,0
DIS,economic_announcements,0,0.0,-0.0,inf,,,0
DIS,inflation_swaps,0,0.0,-0.0,inf,,,0
DIS,weather_risk,0,0.0,-0.0,inf,,,0
DIS,distressed_debt,0,0.0,-0.0,inf,,,0
DIS,distress_risk_puzzle,0,0.0,-0.0,inf,,,0
DIS,real_estate_diversity,0,0.0,-0.0,inf,,,0
DIS,fix_and_flip,0,0.0,-0.0,inf,,,0
DIS,cdo_tranche,0,0.0,-0.0,inf,,,0
DIS,mbs,0,0.0,-0.0,inf,,,0
DIS,convertible_arbitrage,0,0.0,-0.0,inf,,,0
DIS,muni_arbitrage,0,0.0,-0.0,inf,,,0
