,Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,AKBNK.IS,185.19642485894292,2024-09-12,53.942779930114746,9.99000999000964,2024-09-25,60.44336990356445,11.193896012566766,1182.7021165541987,0.11838848186707529,Long,Closed,0
1,1,AKBNK.IS,228.19128325083923,2024-10-03,48.956868232727054,11.171530585967048,2024-11-04,44.50874328613281,10.156507246344821,-1036.3513774557225,-0.09276717898954777,Long,Closed,1
2,2,AKBNK.IS,230.02384270178447,2024-11-05,44.06592988586426,10.136214524573006,2024-11-14,52.403169967651365,12.053978525713914,1895.5738080897238,0.18701003254165127,Long,Closed,2
3,3,AKBNK.IS,235.66677552688753,2025-03-21,51.0462054977417,12.029894652534495,2025-04-30,46.993831634521484,11.074884770961122,-978.1146609980398,-0.08130700137027987,Long,Closed,3
4,4,AKBNK.IS,229.98451330777667,2025-05-02,48.058701736450196,11.05275712906041,2025-05-14,50.09096633148194,11.5201465128621,444.8164801590783,0.04024484343273217,Long,Closed,4
5,5,AKBNK.IS,176.21924316812905,2025-08-20,65.24332434082031,11.49712923711013,2025-08-25,66.96524264526367,11.800564377518485,280.1374467917296,0.024365860469538838,Long,Closed,5
6,6,AKBNK.IS,199.5095912008134,2025-09-03,59.02967749786377,11.776986826313077,2025-10-13,54.21247100830078,10.815907928852038,-983.6717922177827,-0.08352491233325093,Long,Closed,6
7,7,AKBNK.IS,207.81351538683583,2025-10-14,51.94223149108887,10.794297723199634,2025-11-03,59.08413246154785,12.278481270415721,1461.110768222121,0.1353595023677902,Long,Closed,7
8,8,AKBNK.IS,159.96766753324127,2026-03-03,76.60265995788575,12.253948840303565,2026-03-13,70.29695892333984,11.245240553646747,-1032.2074760522053,-0.0842346813671301,Long,Closed,8
9,9,AKBNK.IS,159.00065690051142,2026-03-16,70.58318348693848,11.222772540551887,2026-04-09,75.1494030456543,11.948804449940326,702.8603323972848,0.06262804755754942,Long,Closed,9
10,10,AKBNK.IS,187.124665776564,2026-05-22,63.727198471069336,11.924930714774746,2026-06-15,76.5965,14.333094462154586,2381.9057222020465,0.19974168229344438,Long,Closed,10
11,11,AKBNK.IS,203.36048035879523,2026-07-09,70.34039694213867,14.304456910780573,2026-07-24,67.5999984741211,0.0,-571.5932057413393,-0.039959098713528526,Long,Open,11
