,0
Start,2024-07-29 00:00:00
End,2026-07-27 00:00:00
Period,503 days 00:00:00
Start Value,10000.0
End Value,10218.04159067365
Total Return [%],2.180415906736507
Benchmark Return [%],65.53737071191144
Max Gross Exposure [%],100.0
Total Fees Paid,335.53265923334027
Max Drawdown [%],37.196587190055695
Max Drawdown Duration,340 days 00:00:00
Total Trades,17
Total Closed Trades,17
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],52.94117647058824
Best Trade [%],35.19737581285197
Worst Trade [%],-18.975891175455903
Avg Winning Trade [%],9.135060186475759
Avg Losing Trade [%],-8.49797493802393
Avg Winning Trade Duration,18 days 13:20:00
Avg Losing Trade Duration,8 days 09:00:00
Profit Factor,1.0308108317660736
Expectancy,12.825975921979477
Sharpe Ratio,0.23567361488816627
Calmar Ratio,0.042410374990083224
Omega Ratio,1.050126415596802
Sortino Ratio,0.33385946877048867
