,0
Start,2024-08-05 00:00:00
End,2026-08-05 00:00:00
Period,504 days 00:00:00
Start Value,10000.0
End Value,7378.374350847935
Total Return [%],-26.21625649152065
Benchmark Return [%],-44.701492101797314
Max Gross Exposure [%],100.0
Total Fees Paid,116.74558369224674
Max Drawdown [%],41.158755799591844
Max Drawdown Duration,397 days 00:00:00
Total Trades,7
Total Closed Trades,6
Total Open Trades,1
Open Trade PnL,-4306.663958201019
Win Rate [%],66.66666666666666
Best Trade [%],32.45753003996038
Worst Trade [%],-23.292058962832673
Avg Winning Trade [%],14.513876480299851
Avg Losing Trade [%],-16.24818514871151
Avg Winning Trade Duration,41 days 06:00:00
Avg Losing Trade Duration,51 days 00:00:00
Profit Factor,1.5454251703083672
Expectancy,280.83971817482563
Sharpe Ratio,-0.27228592684544084
Calmar Ratio,-0.48015792826529013
Omega Ratio,0.9511862503597555
Sortino Ratio,-0.41245477348529513
