Hisse,Strateji,Sinyal,Getiri (%),Max Kayip (%),Sharpe,Calmar,Kar Faktoru,Islem Sayisi
UNH,single_ma,0,0.0,-0.0,inf,,,0
UNH,two_ma,0,0.0,-0.0,inf,,,0
UNH,three_ma,0,0.0,-0.0,inf,,,0
UNH,channel,0,0.0,-0.0,inf,,,0
UNH,support_resistance,0,0.0,-0.0,inf,,,0
UNH,price_momentum,0,0.0,-0.0,inf,,,0
UNH,low_volatility,0,0.0,-0.0,inf,,,0
UNH,value,0,0.0,-0.0,inf,,,0
UNH,implied_volatility,0,0.0,-0.0,inf,,,0
UNH,earnings_momentum,0,0.0,-0.0,inf,,,0
UNH,residual_momentum,0,0.0,-0.0,inf,,,0
UNH,multifactor,0,0.0,-0.0,inf,,,0
UNH,weighted_regression,0,0.0,-0.0,inf,,,0
UNH,mean_reversion_cluster,0,0.0,-0.0,inf,,,0
UNH,pairs_trading,0,0.0,-0.0,inf,,,0
UNH,stat_arb,0,0.0,-0.0,inf,,,0
UNH,market_making,0,0.0,-0.0,inf,,,0
UNH,event_driven,0,0.0,-0.0,inf,,,0
UNH,knn,0,0.0,-0.0,inf,,,0
UNH,alpha_combos,0,0.0,-0.0,inf,,,0
UNH,sector_momentum,0,0.0,-0.0,inf,,,0
UNH,alpha_rotation,0,0.0,-0.0,inf,,,0
UNH,r_squared,0,0.0,-0.0,inf,,,0
UNH,mean_reversion_ibs,0,0.0,-0.0,inf,,,0
UNH,leveraged_etfs,0,0.0,-0.0,inf,,,0
UNH,multi_asset_trend,0,0.0,-0.0,inf,,,0
UNH,volatility_carry,0,0.0,-0.0,inf,,,0
UNH,vix_futures_basis,0,0.0,-0.0,inf,,,0
UNH,variance_swaps,0,0.0,-0.0,inf,,,0
UNH,fx_moving_averages,0,0.0,-0.0,inf,,,0
UNH,fx_carry_trade,0,0.0,-0.0,inf,,,0
UNH,fx_triangular_arb,0,0.0,-0.0,inf,,,0
UNH,roll_yields,0,0.0,-0.0,inf,,,0
UNH,hedging_pressure,0,0.0,-0.0,inf,,,0
UNH,trend_following,0,0.0,-0.0,inf,,,0
UNH,contrarian,0,0.0,-0.0,inf,,,0
UNH,hedging_with_futures,0,0.0,-0.0,inf,,,0
UNH,ann_crypto,0,0.0,-0.0,inf,,,0
UNH,sentiment_crypto,0,0.0,-0.0,inf,,,0
UNH,carry_factor,0,0.0,-0.0,inf,,,0
UNH,bullets,0,0.0,-0.0,inf,,,0
UNH,barbells,0,0.0,-0.0,inf,,,0
UNH,ladders,0,0.0,-0.0,inf,,,0
UNH,bond_immunization,0,0.0,-0.0,inf,,,0
UNH,dollar_duration_butterfly,0,0.0,-0.0,inf,,,0
UNH,fifty_fifty_butterfly,0,0.0,-0.0,inf,,,0
UNH,regression_butterfly,0,0.0,-0.0,inf,,,0
UNH,low_risk_factor,0,0.0,-0.0,inf,,,0
UNH,value_factor,0,0.0,-0.0,inf,,,0
UNH,rolling_down_yield_curve,0,0.0,-0.0,inf,,,0
UNH,yield_curve_spreads,0,0.0,-0.0,inf,,,0
UNH,cds_basis_arbitrage,0,0.0,-0.0,inf,,,0
UNH,swap_spread_arbitrage,0,0.0,-0.0,inf,,,0
UNH,cash_and_carry,0,0.0,-0.0,inf,,,0
UNH,intraday_index_arb,0,0.0,-0.0,inf,,,0
UNH,volatility_targeting,0,0.0,-0.0,inf,,,0
UNH,fundamental_macro,0,0.0,-0.0,inf,,,0
UNH,economic_announcements,0,0.0,-0.0,inf,,,0
UNH,inflation_swaps,0,0.0,-0.0,inf,,,0
UNH,weather_risk,0,0.0,-0.0,inf,,,0
UNH,distressed_debt,0,0.0,-0.0,inf,,,0
UNH,distress_risk_puzzle,0,0.0,-0.0,inf,,,0
UNH,real_estate_diversity,0,0.0,-0.0,inf,,,0
UNH,fix_and_flip,0,0.0,-0.0,inf,,,0
UNH,cdo_tranche,0,0.0,-0.0,inf,,,0
UNH,mbs,0,0.0,-0.0,inf,,,0
UNH,convertible_arbitrage,0,0.0,-0.0,inf,,,0
UNH,muni_arbitrage,0,0.0,-0.0,inf,,,0
