,0
Start,2024-08-05 00:00:00
End,2026-08-03 00:00:00
Period,502 days 00:00:00
Start Value,10000.0
End Value,8333.34011933103
Total Return [%],-16.66659880668971
Benchmark Return [%],-8.422435658188931
Max Gross Exposure [%],100.0
Total Fees Paid,138.39640725864615
Max Drawdown [%],29.772018257518674
Max Drawdown Duration,337 days 00:00:00
Total Trades,8
Total Closed Trades,8
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],37.5
Best Trade [%],20.754135860810234
Worst Trade [%],-14.359608061674841
Avg Winning Trade [%],13.245461545363483
Avg Losing Trade [%],-10.268289547964967
Avg Winning Trade Duration,52 days 00:00:00
Avg Losing Trade Duration,17 days 04:48:00
Profit Factor,0.6517125969185322
Expectancy,-208.332485083621
Sharpe Ratio,-0.2714445059064259
Calmar Ratio,-0.41701244897386347
Omega Ratio,0.9440251082359378
Sortino Ratio,-0.3695021525103137
