,0
Start,2024-08-05 00:00:00
End,2026-08-05 00:00:00
Period,504 days 00:00:00
Start Value,10000.0
End Value,12361.39962287199
Total Return [%],23.6139962287199
Benchmark Return [%],-0.3957748452923071
Max Gross Exposure [%],100.0
Total Fees Paid,115.80616132395849
Max Drawdown [%],19.65318090347135
Max Drawdown Duration,132 days 00:00:00
Total Trades,6
Total Closed Trades,5
Total Open Trades,1
Open Trade PnL,-168.48371803531518
Win Rate [%],80.0
Best Trade [%],14.611567205435334
Worst Trade [%],-13.19938929057815
Avg Winning Trade [%],9.687288109213467
Avg Losing Trade [%],-13.19938929057815
Avg Winning Trade Duration,42 days 06:00:00
Avg Losing Trade Duration,43 days 00:00:00
Profit Factor,2.9185836317865657
Expectancy,505.97666818146126
Sharpe Ratio,0.6573498353717189
Calmar Ratio,0.8443385810478631
Omega Ratio,1.1549790031603135
Sortino Ratio,1.0174287660275123
