,Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,FROTO.IS,131.83933193783378,2024-09-11,75.77412478637696,9.99000999000964,2024-10-09,84.55985046386719,11.148314193919374,1137.1658797254545,0.11383030456051799,Long,Closed,0
1,1,FROTO.IS,130.02454158549,2024-12-18,85.56876805114746,11.12603983988447,2025-02-03,78.8838119506836,10.256831487403632,-890.5912238092271,-0.08004566194492314,Long,Closed,1
2,2,FROTO.IS,127.70002479285986,2025-02-04,80.1592508239746,10.236338317597983,2025-03-06,86.74114045715332,11.076845786939419,819.1942852362522,0.08002805884481837,Long,Closed,2
3,3,FROTO.IS,127.73621004438701,2025-04-15,86.5433084564209,11.054714226924261,2025-05-05,80.01978302001953,10.221423811551487,-854.5665534125432,-0.07730335998474816,Long,Closed,3
4,4,FROTO.IS,140.0047318848677,2025-05-30,72.86183294677734,10.2010013863528,2025-06-30,80.81045967102051,11.31384673973414,1091.3305052544717,0.10698268375047984,Long,Closed,4
5,5,FROTO.IS,122.97696181847597,2025-09-11,91.81590994262696,11.291241651342716,2025-10-10,84.87360382080078,10.437497936467075,-875.4724544637988,-0.07753553431031775,Long,Closed,5
6,6,FROTO.IS,123.67610969875312,2025-10-13,84.22518965148926,10.416643794735137,2025-12-02,88.91413865661622,10.996554766265813,558.4977729689409,0.05361590392974577,Long,Closed,6
7,7,FROTO.IS,101.41967009114607,2026-03-02,108.20961671447753,10.974583627870743,2026-03-30,100.0,10.141967009114607,-853.7331693940561,-0.07779185054691885,Long,Closed,7
8,8,FROTO.IS,99.9159296790322,2026-03-31,101.30219847106933,10.121703338765656,2026-04-17,109.0814030456543,10.898969795999765,756.2457840982723,0.0747152686447355,Long,Closed,8
9,9,FROTO.IS,113.0779444503825,2026-05-04,96.19200000000001,10.877193632570197,2026-05-18,87.3499984741211,9.877358275197661,-1020.589909281301,-0.09382842153560614,Long,Closed,9
10,10,FROTO.IS,113.53660964325509,2026-05-20,86.82330152893067,9.857623293628421,2026-06-15,89.91979847717285,10.209189058902938,331.4989529215715,0.033628689497175804,Long,Closed,10
11,11,FROTO.IS,120.26556834302818,2026-06-30,84.71910305786133,10.188791078764552,2026-07-24,79.0,0.0,-697.9999707448078,-0.06850665258997489,Long,Open,11
