,0
Start,2024-07-24 00:00:00
End,2026-07-24 00:00:00
Period,505 days 00:00:00
Start Value,10000.0
End Value,15143.611296503064
Total Return [%],51.436112965030645
Benchmark Return [%],-89.19813782724258
Max Gross Exposure [%],100.0
Total Fees Paid,112.58109344816012
Max Drawdown [%],23.649013198036954
Max Drawdown Duration,276 days 00:00:00
Total Trades,6
Total Closed Trades,5
Total Open Trades,1
Open Trade PnL,2890.3955279731836
Win Rate [%],60.0
Best Trade [%],30.25916231661175
Worst Trade [%],-7.7430313724225845
Avg Winning Trade [%],12.54747393843978
Avg Losing Trade [%],-6.426012751769031
Avg Winning Trade Duration,38 days 16:00:00
Avg Losing Trade Duration,23 days 12:00:00
Profit Factor,2.7097344269244354
Expectancy,450.6431537059761
Sharpe Ratio,1.2124921194103104
Calmar Ratio,1.479071409658415
Omega Ratio,1.2822202088814427
Sortino Ratio,1.9463555657548461
