,0
Start,2024-08-05 00:00:00
End,2026-08-05 00:00:00
Period,504 days 00:00:00
Start Value,10000.0
End Value,8233.091545654359
Total Return [%],-17.66908454345641
Benchmark Return [%],15.300645545465619
Max Gross Exposure [%],100.0
Total Fees Paid,267.7071404175514
Max Drawdown [%],41.34983896236919
Max Drawdown Duration,484 days 00:00:00
Total Trades,18
Total Closed Trades,17
Total Open Trades,1
Open Trade PnL,-335.70688061516375
Win Rate [%],41.17647058823529
Best Trade [%],17.49232444202506
Worst Trade [%],-8.659438870170431
Avg Winning Trade [%],6.984061637419468
Avg Losing Trade [%],-5.955930756305875
Avg Winning Trade Duration,24 days 17:08:34.285714
Avg Losing Trade Duration,9 days 04:47:59.999999
Profit Factor,0.6988940187388384
Expectancy,-84.18832786649858
Sharpe Ratio,-0.44347888243906813
Calmar Ratio,-0.3176296544845296
Omega Ratio,0.9168370147792422
Sortino Ratio,-0.6141835554757027
