,0
Start,2024-08-05 00:00:00
End,2026-08-05 00:00:00
Period,504 days 00:00:00
Start Value,10000.0
End Value,32696.35384799787
Total Return [%],226.96353847997872
Benchmark Return [%],265.50529644468713
Max Gross Exposure [%],100.0
Total Fees Paid,165.36950440855227
Max Drawdown [%],32.98440519904394
Max Drawdown Duration,139 days 00:00:00
Total Trades,4
Total Closed Trades,4
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],50.0
Best Trade [%],178.3230836333332
Worst Trade [%],-8.252740672501135
Avg Winning Trade [%],103.57366621722426
Avg Losing Trade [%],-4.391246861726019
Avg Winning Trade Duration,107 days 12:00:00
Avg Losing Trade Duration,27 days 00:00:00
Profit Factor,8.55029244342909
Expectancy,5674.088461999469
Sharpe Ratio,2.03120681256184
Calmar Ratio,4.118082820036548
Omega Ratio,1.4780896080729742
Sortino Ratio,3.3472717976188666
