,0
Start,2024-07-24 00:00:00
End,2026-07-24 00:00:00
Period,505 days 00:00:00
Start Value,10000.0
End Value,9549.009908313259
Total Return [%],-4.509900916867409
Benchmark Return [%],37.54889290473751
Max Gross Exposure [%],100.0
Total Fees Paid,406.1666350376782
Max Drawdown [%],35.571769794166165
Max Drawdown Duration,404 days 00:00:00
Total Trades,24
Total Closed Trades,23
Total Open Trades,1
Open Trade PnL,279.9984461722124
Win Rate [%],43.47826086956522
Best Trade [%],14.252115809064069
Worst Trade [%],-9.159706589219065
Avg Winning Trade [%],5.4477843206859236
Avg Losing Trade [%],-4.454894194526915
Avg Winning Trade Duration,15 days 12:00:00
Avg Losing Trade Duration,7 days 22:09:13.846153
Profit Factor,0.8579895538753863
Expectancy,-31.782110341693766
Sharpe Ratio,0.07638299777599432
Calmar Ratio,-0.09221947819965506
Omega Ratio,1.0144456032925733
Sortino Ratio,0.11017831126595849
