,0
Start,2024-08-05 00:00:00
End,2026-08-03 00:00:00
Period,502 days 00:00:00
Start Value,10000.0
End Value,9305.42212932171
Total Return [%],-6.945778706782894
Benchmark Return [%],14.643795090363598
Max Gross Exposure [%],100.0
Total Fees Paid,145.9906774816584
Max Drawdown [%],37.79585062216513
Max Drawdown Duration,442 days 00:00:00
Total Trades,9
Total Closed Trades,9
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],55.55555555555556
Best Trade [%],14.781088176650407
Worst Trade [%],-15.698828391367762
Avg Winning Trade [%],5.566701056773642
Avg Losing Trade [%],-7.904364824107693
Avg Winning Trade Duration,19 days 00:00:00
Avg Losing Trade Duration,39 days 18:00:00
Profit Factor,0.7578622991053484
Expectancy,-77.17531896425427
Sharpe Ratio,0.04394131117784053
Calmar Ratio,-0.13492358170269428
Omega Ratio,1.008996472696876
Sortino Ratio,0.06118458698896237
