,0
Start,2024-08-05 00:00:00
End,2026-08-05 00:00:00
Period,504 days 00:00:00
Start Value,10000.0
End Value,8603.64453663915
Total Return [%],-13.96355463360849
Benchmark Return [%],-74.06417097527135
Max Gross Exposure [%],100.0
Total Fees Paid,123.04533983173933
Max Drawdown [%],34.77963367909878
Max Drawdown Duration,244 days 00:00:00
Total Trades,7
Total Closed Trades,7
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],28.57142857142857
Best Trade [%],28.70215774367689
Worst Trade [%],-14.735583718511919
Avg Winning Trade [%],17.924478736080747
Avg Losing Trade [%],-8.894652695012244
Avg Winning Trade Duration,34 days 12:00:00
Avg Losing Trade Duration,16 days 14:24:00
Profit Factor,0.6656998134601169
Expectancy,-199.47935190869322
Sharpe Ratio,-0.13336731238824145
Calmar Ratio,-0.2967193084585208
Omega Ratio,0.9667514155762047
Sortino Ratio,-0.19517000048687036
