,0
Start,2024-08-05 00:00:00
End,2026-08-03 00:00:00
Period,502 days 00:00:00
Start Value,10000.0
End Value,10720.787626134512
Total Return [%],7.207876261345119
Benchmark Return [%],147.68376474207426
Max Gross Exposure [%],100.0
Total Fees Paid,106.33240549398647
Max Drawdown [%],33.61025731298199
Max Drawdown Duration,213 days 00:00:00
Total Trades,6
Total Closed Trades,6
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],33.33333333333333
Best Trade [%],49.88103971210675
Worst Trade [%],-18.210516395614533
Avg Winning Trade [%],28.758409593819223
Avg Losing Trade [%],-9.517977923254055
Avg Winning Trade Duration,82 days 00:00:00
Avg Losing Trade Duration,15 days 00:00:00
Profit Factor,1.1950789742146464
Expectancy,120.13127102241822
Sharpe Ratio,0.32201934447218367
Calmar Ratio,0.15443963277284534
Omega Ratio,1.067668164169167
Sortino Ratio,0.4496543922384037
