,0
Start,2024-07-29 00:00:00
End,2026-07-27 00:00:00
Period,503 days 00:00:00
Start Value,10000.0
End Value,9095.973976523628
Total Return [%],-9.040260234763718
Benchmark Return [%],-0.26790367881498467
Max Gross Exposure [%],100.0
Total Fees Paid,155.885833456121
Max Drawdown [%],30.33249203025075
Max Drawdown Duration,287 days 00:00:00
Total Trades,8
Total Closed Trades,8
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],25.0
Best Trade [%],27.68881507128868
Worst Trade [%],-12.31389222880361
Avg Winning Trade [%],20.68503821059574
Avg Losing Trade [%],-7.418359296012655
Avg Winning Trade Duration,62 days 00:00:00
Avg Losing Trade Duration,13 days 16:00:00
Profit Factor,0.8046652698059487
Expectancy,-113.00325293454648
Sharpe Ratio,-0.1242027156651876
Calmar Ratio,-0.2190613454002257
Omega Ratio,0.9730203769983724
Sortino Ratio,-0.17440770066584702
