,0
Start,2024-08-05 00:00:00
End,2026-08-05 00:00:00
Period,504 days 00:00:00
Start Value,10000.0
End Value,7036.751084721142
Total Return [%],-29.632489152788576
Benchmark Return [%],-74.06417097527135
Max Gross Exposure [%],100.0
Total Fees Paid,224.04469688272098
Max Drawdown [%],45.259804372665016
Max Drawdown Duration,464 days 00:00:00
Total Trades,15
Total Closed Trades,14
Total Open Trades,1
Open Trade PnL,-312.17044932913905
Win Rate [%],28.57142857142857
Best Trade [%],36.89868227882476
Worst Trade [%],-18.48941253635258
Avg Winning Trade [%],23.831666388955494
Avg Losing Trade [%],-10.65768798151482
Avg Winning Trade Duration,33 days 18:00:00
Avg Losing Trade Duration,12 days 09:36:00
Profit Factor,0.7095925448994267
Expectancy,-189.362747567837
Sharpe Ratio,-0.3672368079046047
Calmar Ratio,-0.49648205892698927
Omega Ratio,0.9308911574769875
Sortino Ratio,-0.53710026082085
