Hisse,Strateji,Sinyal,Getiri (%),Max Kayip (%),Sharpe,Calmar,Kar Faktoru,Islem Sayisi
MS,single_ma,0,0.0,-0.0,inf,,,0
MS,two_ma,0,0.0,-0.0,inf,,,0
MS,three_ma,0,0.0,-0.0,inf,,,0
MS,channel,0,0.0,-0.0,inf,,,0
MS,support_resistance,0,0.0,-0.0,inf,,,0
MS,price_momentum,0,0.0,-0.0,inf,,,0
MS,low_volatility,0,0.0,-0.0,inf,,,0
MS,value,0,0.0,-0.0,inf,,,0
MS,implied_volatility,0,0.0,-0.0,inf,,,0
MS,earnings_momentum,0,0.0,-0.0,inf,,,0
MS,residual_momentum,0,0.0,-0.0,inf,,,0
MS,multifactor,0,0.0,-0.0,inf,,,0
MS,weighted_regression,0,0.0,-0.0,inf,,,0
MS,mean_reversion_cluster,0,0.0,-0.0,inf,,,0
MS,pairs_trading,0,0.0,-0.0,inf,,,0
MS,stat_arb,0,0.0,-0.0,inf,,,0
MS,market_making,0,0.0,-0.0,inf,,,0
MS,event_driven,0,0.0,-0.0,inf,,,0
MS,knn,0,0.0,-0.0,inf,,,0
MS,alpha_combos,0,0.0,-0.0,inf,,,0
MS,sector_momentum,0,0.0,-0.0,inf,,,0
MS,alpha_rotation,0,0.0,-0.0,inf,,,0
MS,r_squared,0,0.0,-0.0,inf,,,0
MS,mean_reversion_ibs,0,0.0,-0.0,inf,,,0
MS,leveraged_etfs,0,0.0,-0.0,inf,,,0
MS,multi_asset_trend,0,0.0,-0.0,inf,,,0
MS,volatility_carry,0,0.0,-0.0,inf,,,0
MS,vix_futures_basis,0,0.0,-0.0,inf,,,0
MS,variance_swaps,0,0.0,-0.0,inf,,,0
MS,fx_moving_averages,0,0.0,-0.0,inf,,,0
MS,fx_carry_trade,0,0.0,-0.0,inf,,,0
MS,fx_triangular_arb,0,0.0,-0.0,inf,,,0
MS,roll_yields,0,0.0,-0.0,inf,,,0
MS,hedging_pressure,0,0.0,-0.0,inf,,,0
MS,trend_following,0,0.0,-0.0,inf,,,0
MS,contrarian,0,0.0,-0.0,inf,,,0
MS,hedging_with_futures,0,0.0,-0.0,inf,,,0
MS,ann_crypto,0,0.0,-0.0,inf,,,0
MS,sentiment_crypto,0,0.0,-0.0,inf,,,0
MS,carry_factor,0,0.0,-0.0,inf,,,0
MS,bullets,0,0.0,-0.0,inf,,,0
MS,barbells,0,0.0,-0.0,inf,,,0
MS,ladders,0,0.0,-0.0,inf,,,0
MS,bond_immunization,0,0.0,-0.0,inf,,,0
MS,dollar_duration_butterfly,0,0.0,-0.0,inf,,,0
MS,fifty_fifty_butterfly,0,0.0,-0.0,inf,,,0
MS,regression_butterfly,0,0.0,-0.0,inf,,,0
MS,low_risk_factor,0,0.0,-0.0,inf,,,0
MS,value_factor,0,0.0,-0.0,inf,,,0
MS,rolling_down_yield_curve,0,0.0,-0.0,inf,,,0
MS,yield_curve_spreads,0,0.0,-0.0,inf,,,0
MS,cds_basis_arbitrage,0,0.0,-0.0,inf,,,0
MS,swap_spread_arbitrage,0,0.0,-0.0,inf,,,0
MS,cash_and_carry,0,0.0,-0.0,inf,,,0
MS,intraday_index_arb,0,0.0,-0.0,inf,,,0
MS,volatility_targeting,0,0.0,-0.0,inf,,,0
MS,fundamental_macro,0,0.0,-0.0,inf,,,0
MS,economic_announcements,0,0.0,-0.0,inf,,,0
MS,inflation_swaps,0,0.0,-0.0,inf,,,0
MS,weather_risk,0,0.0,-0.0,inf,,,0
MS,distressed_debt,0,0.0,-0.0,inf,,,0
MS,distress_risk_puzzle,0,0.0,-0.0,inf,,,0
MS,real_estate_diversity,0,0.0,-0.0,inf,,,0
MS,fix_and_flip,0,0.0,-0.0,inf,,,0
MS,cdo_tranche,0,0.0,-0.0,inf,,,0
MS,mbs,0,0.0,-0.0,inf,,,0
MS,convertible_arbitrage,0,0.0,-0.0,inf,,,0
MS,muni_arbitrage,0,0.0,-0.0,inf,,,0
