,0
Start,2024-08-05 00:00:00
End,2026-08-03 00:00:00
Period,502 days 00:00:00
Start Value,10000.0
End Value,11676.538842672402
Total Return [%],16.76538842672402
Benchmark Return [%],147.68376474207426
Max Gross Exposure [%],100.0
Total Fees Paid,337.8357439072527
Max Drawdown [%],35.226203707088
Max Drawdown Duration,227 days 00:00:00
Total Trades,17
Total Closed Trades,16
Total Open Trades,1
Open Trade PnL,-670.2827000721554
Win Rate [%],56.25
Best Trade [%],33.10222242820859
Worst Trade [%],-14.65224373016187
Avg Winning Trade [%],9.863433205408164
Avg Losing Trade [%],-8.26893293948599
Avg Winning Trade Duration,16 days 18:40:00
Avg Losing Trade Duration,9 days 10:17:08.571428
Profit Factor,1.3778076829200652
Expectancy,146.67634642153473
Sharpe Ratio,0.5039155099738434
Calmar Ratio,0.33864665465623145
Omega Ratio,1.1106017304503473
Sortino Ratio,0.7068988161700533
