Hisse,Strateji,Sinyal,Getiri (%),Max Kayip (%),Sharpe,Calmar,Kar Faktoru,Islem Sayisi
CAT,single_ma,0,0.0,-0.0,inf,,,0
CAT,two_ma,0,0.0,-0.0,inf,,,0
CAT,three_ma,0,0.0,-0.0,inf,,,0
CAT,channel,0,0.0,-0.0,inf,,,0
CAT,support_resistance,0,0.0,-0.0,inf,,,0
CAT,price_momentum,0,0.0,-0.0,inf,,,0
CAT,low_volatility,0,0.0,-0.0,inf,,,0
CAT,value,0,0.0,-0.0,inf,,,0
CAT,implied_volatility,0,0.0,-0.0,inf,,,0
CAT,earnings_momentum,0,0.0,-0.0,inf,,,0
CAT,residual_momentum,0,0.0,-0.0,inf,,,0
CAT,multifactor,0,0.0,-0.0,inf,,,0
CAT,weighted_regression,0,0.0,-0.0,inf,,,0
CAT,mean_reversion_cluster,0,0.0,-0.0,inf,,,0
CAT,pairs_trading,0,0.0,-0.0,inf,,,0
CAT,stat_arb,0,0.0,-0.0,inf,,,0
CAT,market_making,0,0.0,-0.0,inf,,,0
CAT,event_driven,0,0.0,-0.0,inf,,,0
CAT,knn,0,0.0,-0.0,inf,,,0
CAT,alpha_combos,0,0.0,-0.0,inf,,,0
CAT,sector_momentum,0,0.0,-0.0,inf,,,0
CAT,alpha_rotation,0,0.0,-0.0,inf,,,0
CAT,r_squared,0,0.0,-0.0,inf,,,0
CAT,mean_reversion_ibs,0,0.0,-0.0,inf,,,0
CAT,leveraged_etfs,0,0.0,-0.0,inf,,,0
CAT,multi_asset_trend,0,0.0,-0.0,inf,,,0
CAT,volatility_carry,0,0.0,-0.0,inf,,,0
CAT,vix_futures_basis,0,0.0,-0.0,inf,,,0
CAT,variance_swaps,0,0.0,-0.0,inf,,,0
CAT,fx_moving_averages,0,0.0,-0.0,inf,,,0
CAT,fx_carry_trade,0,0.0,-0.0,inf,,,0
CAT,fx_triangular_arb,0,0.0,-0.0,inf,,,0
CAT,roll_yields,0,0.0,-0.0,inf,,,0
CAT,hedging_pressure,0,0.0,-0.0,inf,,,0
CAT,trend_following,0,0.0,-0.0,inf,,,0
CAT,contrarian,0,0.0,-0.0,inf,,,0
CAT,hedging_with_futures,0,0.0,-0.0,inf,,,0
CAT,ann_crypto,0,0.0,-0.0,inf,,,0
CAT,sentiment_crypto,0,0.0,-0.0,inf,,,0
CAT,carry_factor,0,0.0,-0.0,inf,,,0
CAT,bullets,0,0.0,-0.0,inf,,,0
CAT,barbells,0,0.0,-0.0,inf,,,0
CAT,ladders,0,0.0,-0.0,inf,,,0
CAT,bond_immunization,0,0.0,-0.0,inf,,,0
CAT,dollar_duration_butterfly,0,0.0,-0.0,inf,,,0
CAT,fifty_fifty_butterfly,0,0.0,-0.0,inf,,,0
CAT,regression_butterfly,0,0.0,-0.0,inf,,,0
CAT,low_risk_factor,0,0.0,-0.0,inf,,,0
CAT,value_factor,0,0.0,-0.0,inf,,,0
CAT,rolling_down_yield_curve,0,0.0,-0.0,inf,,,0
CAT,yield_curve_spreads,0,0.0,-0.0,inf,,,0
CAT,cds_basis_arbitrage,0,0.0,-0.0,inf,,,0
CAT,swap_spread_arbitrage,0,0.0,-0.0,inf,,,0
CAT,cash_and_carry,0,0.0,-0.0,inf,,,0
CAT,intraday_index_arb,0,0.0,-0.0,inf,,,0
CAT,volatility_targeting,0,0.0,-0.0,inf,,,0
CAT,fundamental_macro,0,0.0,-0.0,inf,,,0
CAT,economic_announcements,0,0.0,-0.0,inf,,,0
CAT,inflation_swaps,0,0.0,-0.0,inf,,,0
CAT,weather_risk,0,0.0,-0.0,inf,,,0
CAT,distressed_debt,0,0.0,-0.0,inf,,,0
CAT,distress_risk_puzzle,0,0.0,-0.0,inf,,,0
CAT,real_estate_diversity,0,0.0,-0.0,inf,,,0
CAT,fix_and_flip,0,0.0,-0.0,inf,,,0
CAT,cdo_tranche,0,0.0,-0.0,inf,,,0
CAT,mbs,0,0.0,-0.0,inf,,,0
CAT,convertible_arbitrage,0,0.0,-0.0,inf,,,0
CAT,muni_arbitrage,0,0.0,-0.0,inf,,,0
