,Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,Close,49.9488621326344,2024-09-05,200.00475613403322,9.99000999000964,2024-11-22,180.740333984375,9.027774023991844,-981.2537500321479,-0.098223500378218,Long,Closed,0
1,1,Close,52.99582974162316,2024-12-17,170.00840551757813,9.00973651345339,2025-01-02,184.8342111206054,9.795442382974834,766.9006906240078,0.08511910303689586,Long,Closed,1
2,2,Close,55.808501598834546,2025-02-11,175.16813369750977,9.7758710695216,2025-03-06,184.74710540771488,10.31045912752651,514.501727807124,0.05262975791601384,Long,Closed,2
3,3,Close,60.77568895490572,2025-03-19,169.3087974243164,10.289858809588623,2025-04-18,164.791826171875,10.015336769732764,-294.8272354359521,-0.028652213882778905,Long,Closed,3
4,4,Close,56.11968188048219,2025-05-27,178.10731942749024,9.995326106854918,2025-06-30,183.18501977539063,10.280285035064761,264.68331706666385,0.026480708506859765,Long,Closed,4
5,5,Close,48.003573904994035,2025-09-03,213.7287741394043,10.259745005023433,2025-09-15,243.21967810058592,11.675413792850335,1393.7336290277897,0.1358448605053258,Long,Closed,5
6,6,Close,49.80018443451018,2025-10-14,233.97676986694333,11.65208629276276,2025-12-08,227.34737255859375,11.321941084119267,-353.11923602233577,-0.030305236946417277,Long,Closed,6
7,7,Close,39.84728656956017,2026-03-03,283.56560247802736,11.29931982321068,2026-04-14,297.404,11.850742414933473,528.2725294833912,0.04675259553218176,Long,Closed,7
8,8,Close,42.117601043802246,2026-05-21,280.8105,11.827064607909051,2026-06-15,314.6195,13.251018581600542,1398.8758905004017,0.11827752167386928,Long,Closed,8
9,9,Close,46.10706280016018,2026-07-23,286.8225,13.224543019998237,2026-08-03,260.5,0.0,-1226.8777035772146,-0.09277278630511897,Long,Open,9
