,0
Start,2024-07-29 00:00:00
End,2026-07-27 00:00:00
Period,503 days 00:00:00
Start Value,10000.0
End Value,12239.938848442123
Total Return [%],22.399388484421234
Benchmark Return [%],13.421142419179532
Max Gross Exposure [%],100.0
Total Fees Paid,142.01775422253775
Max Drawdown [%],20.271288620949512
Max Drawdown Duration,218 days 00:00:00
Total Trades,6
Total Closed Trades,6
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],66.66666666666666
Best Trade [%],10.693420613967351
Worst Trade [%],-5.267952444625309
Avg Winning Trade [%],7.972879171229424
Avg Losing Trade [%],-5.029837012887096
Avg Winning Trade Duration,32 days 12:00:00
Avg Losing Trade Duration,53 days 12:00:00
Profit Factor,2.77040999807506
Expectancy,373.3231414070205
Sharpe Ratio,0.6887364081581278
Calmar Ratio,0.7792711375802853
Omega Ratio,1.155878330822337
Sortino Ratio,1.1566502200717463
