,Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,GUBRF.IS,54.03831897186652,2024-10-11,184.869,9.99000999000964,2024-10-31,201.4961939086914,10.888515598054934,877.6270824568785,0.08785047095393353,Long,Closed,0
1,1,GUBRF.IS,39.58054810865403,2025-01-27,274.548,10.866760322132905,2025-03-03,281.935,11.159141831013374,270.3556067254824,0.024879135888806626,Long,Closed,1
2,2,GUBRF.IS,45.81457679508986,2025-03-21,243.08520611572266,11.136845843337142,2025-04-18,298.1525,13.65973060789803,2498.08818810777,0.22430841041064448,Long,Closed,2
3,3,GUBRF.IS,52.52983777175873,2025-05-27,259.518,13.632438438849931,2025-05-30,238.10000610351562,12.50735469407244,-1151.2235379117642,-0.08444736743727929,Long,Closed,3
4,4,GUBRF.IS,52.808183113908534,2025-06-02,236.37179388427734,12.482364974403026,2025-06-19,219.3000030517578,11.580834718037925,-925.5934560584781,-0.07415209040566252,Long,Closed,4
5,5,GUBRF.IS,44.32133307691152,2025-09-11,260.7705,11.557696187132024,2025-09-22,309.879,13.734250372540266,2151.2622388478367,0.18613244404562634,Long,Closed,5
6,6,GUBRF.IS,51.185969736317354,2025-10-17,267.7845,13.706809312852783,2025-10-24,306.6355,15.69543542308054,1959.2238654897315,0.14293799678472813,Long,Closed,6
7,7,GUBRF.IS,31.406951865722526,2026-03-04,498.7455,15.664075911743566,2026-03-27,462.75,14.5335669758631,-1160.706578770222,-0.07409990766833974,Long,Closed,7
8,8,GUBRF.IS,31.130274676469067,2026-03-30,465.93,14.504528880004727,2026-04-15,528.441,16.450513480307993,1915.0295579404478,0.13202976627390417,Long,Closed,8
9,9,GUBRF.IS,31.358613531799907,2026-06-04,523.545,16.417645321504097,2026-06-09,479.25,15.028615535115106,-1420.4760472476937,-0.08652130189381975,Long,Closed,9
10,10,GUBRF.IS,31.831262156704653,2026-06-10,471.1905,14.998588331247447,2026-07-08,433.75,13.806809960470645,-1220.5837690698181,-0.08137991003638644,Long,Closed,10
11,11,GUBRF.IS,33.418518798571974,2026-07-13,412.323,13.779223926581835,2026-07-24,422.75,0.0,334.6756715861302,0.02428842679161753,Long,Open,11
