,0
Start,2024-07-29 00:00:00
End,2026-07-27 00:00:00
Period,503 days 00:00:00
Start Value,10000.0
End Value,8624.603007926462
Total Return [%],-13.753969920735381
Benchmark Return [%],65.53737071191144
Max Gross Exposure [%],100.0
Total Fees Paid,197.89368728113405
Max Drawdown [%],42.436239585789835
Max Drawdown Duration,234 days 00:00:00
Total Trades,9
Total Closed Trades,8
Total Open Trades,1
Open Trade PnL,-1035.3525355731126
Win Rate [%],25.0
Best Trade [%],46.29565418774163
Worst Trade [%],-18.695702890895856
Avg Winning Trade [%],32.485750554308865
Avg Losing Trade [%],-9.110009997405289
Avg Winning Trade Duration,74 days 00:00:00
Avg Losing Trade Duration,17 days 12:00:00
Profit Factor,0.94900831374109
Expectancy,-42.50555706255284
Sharpe Ratio,-0.051455516660285125
Calmar Ratio,-0.2399074043592783
Omega Ratio,0.9900057760642346
Sortino Ratio,-0.0718572587332933
