,0
Start,2024-08-05 00:00:00
End,2026-08-03 00:00:00
Period,502 days 00:00:00
Start Value,10000.0
End Value,12308.971418371459
Total Return [%],23.089714183714584
Benchmark Return [%],22.22504151808966
Max Gross Exposure [%],100.0
Total Fees Paid,282.3941723613525
Max Drawdown [%],23.41923242244516
Max Drawdown Duration,208 days 00:00:00
Total Trades,13
Total Closed Trades,12
Total Open Trades,1
Open Trade PnL,0.0
Win Rate [%],66.66666666666666
Best Trade [%],18.38560697025568
Worst Trade [%],-8.452159044928347
Avg Winning Trade [%],7.025000701929092
Avg Losing Trade [%],-6.7706131511334116
Avg Winning Trade Duration,11 days 21:00:00
Avg Losing Trade Duration,25 days 06:00:00
Profit Factor,1.903569227874472
Expectancy,237.60447210329863
Sharpe Ratio,0.659413020877051
Calmar Ratio,0.6962352671919352
Omega Ratio,1.1545955159910346
Sortino Ratio,1.0126099715104195
