,0
Start,2024-07-29 00:00:00
End,2026-07-27 00:00:00
Period,503 days 00:00:00
Start Value,10000.0
End Value,7858.800172439314
Total Return [%],-21.411998275606855
Benchmark Return [%],16.459413601298788
Max Gross Exposure [%],100.0
Total Fees Paid,83.13462537556863
Max Drawdown [%],28.407811741066535
Max Drawdown Duration,169 days 00:00:00
Total Trades,5
Total Closed Trades,5
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],40.0
Best Trade [%],12.137747012869333
Worst Trade [%],-19.530826801413284
Avg Winning Trade [%],11.777997431356098
Avg Losing Trade [%],-14.22616109391934
Avg Winning Trade Duration,67 days 00:00:00
Avg Losing Trade Duration,38 days 00:00:00
Profit Factor,0.4591576638047209
Expectancy,-428.2399655121371
Sharpe Ratio,-0.3366718659402239
Calmar Ratio,-0.5646794567787052
Omega Ratio,0.9352411179744732
Sortino Ratio,-0.4875128883702644
