,0
Start,2024-07-29 00:00:00
End,2026-07-27 00:00:00
Period,503 days 00:00:00
Start Value,10000.0
End Value,41267.46745296758
Total Return [%],312.6746745296758
Benchmark Return [%],480.2331263127937
Max Gross Exposure [%],100.0
Total Fees Paid,200.0506978496931
Max Drawdown [%],20.01225176044298
Max Drawdown Duration,56 days 00:00:00
Total Trades,5
Total Closed Trades,5
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],100.0
Best Trade [%],85.97216532281973
Worst Trade [%],4.443302912994582
Avg Winning Trade [%],35.51752384581977
Avg Losing Trade [%],
Avg Winning Trade Duration,65 days 00:00:00
Avg Losing Trade Duration,
Profit Factor,inf
Expectancy,6253.493490593516
Sharpe Ratio,2.5924800415563394
Calmar Ratio,8.980173809583611
Omega Ratio,1.56365683296353
Sortino Ratio,4.375686586563191
