,0
Start,2024-07-29 00:00:00
End,2026-07-27 00:00:00
Period,503 days 00:00:00
Start Value,10000.0
End Value,6600.074155310878
Total Return [%],-33.99925844689122
Benchmark Return [%],-16.3493435436305
Max Gross Exposure [%],100.0
Total Fees Paid,264.2445735923657
Max Drawdown [%],49.57363104798681
Max Drawdown Duration,402 days 00:00:00
Total Trades,16
Total Closed Trades,15
Total Open Trades,1
Open Trade PnL,140.3046482854479
Win Rate [%],26.666666666666668
Best Trade [%],23.679489226720015
Worst Trade [%],-14.041062226366478
Avg Winning Trade [%],9.239296858568215
Avg Losing Trade [%],-6.760316571803841
Avg Winning Trade Duration,29 days 00:00:00
Avg Losing Trade Duration,11 days 06:32:43.636363
Profit Factor,0.4862399841480492
Expectancy,-236.01536619830452
Sharpe Ratio,-0.8018967579263477
Calmar Ratio,-0.5250752038939986
Omega Ratio,0.8544001448724292
Sortino Ratio,-1.0902936743169325
