,0
Start,2024-07-29 00:00:00
End,2026-07-27 00:00:00
Period,503 days 00:00:00
Start Value,10000.0
End Value,23662.66882511924
Total Return [%],136.6266882511924
Benchmark Return [%],206.3164385329043
Max Gross Exposure [%],100.0
Total Fees Paid,398.270592725673
Max Drawdown [%],38.772567469438826
Max Drawdown Duration,205 days 00:00:00
Total Trades,13
Total Closed Trades,13
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],46.15384615384615
Best Trade [%],39.49168074481579
Worst Trade [%],-13.796993233555241
Avg Winning Trade [%],25.562709203113897
Avg Losing Trade [%],-6.726222124134276
Avg Winning Trade Duration,24 days 16:00:00
Avg Losing Trade Duration,11 days 17:08:34.285714
Profit Factor,2.98530589279884
Expectancy,1050.974525009172
Sharpe Ratio,1.7838435206187182
Calmar Ratio,2.2393731902802156
Omega Ratio,1.450666729877399
Sortino Ratio,2.8346192936941854
