,0
Start,2024-07-29 00:00:00
End,2026-07-27 00:00:00
Period,503 days 00:00:00
Start Value,10000.0
End Value,8153.122298533002
Total Return [%],-18.468777014669975
Benchmark Return [%],-4.981030251312157
Max Gross Exposure [%],100.0
Total Fees Paid,123.90509995630059
Max Drawdown [%],31.590143820073436
Max Drawdown Duration,287 days 00:00:00
Total Trades,7
Total Closed Trades,7
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],14.285714285714285
Best Trade [%],14.516685903520765
Worst Trade [%],-8.519773114936282
Avg Winning Trade [%],14.516685903520765
Avg Losing Trade [%],-5.467084205970005
Avg Winning Trade Duration,72 days 00:00:00
Avg Losing Trade Duration,23 days 20:00:00
Profit Factor,0.38851144106589197
Expectancy,-263.8396716381422
Sharpe Ratio,-0.32075438394031225
Calmar Ratio,-0.43593198740141115
Omega Ratio,0.9325473574339925
Sortino Ratio,-0.4585414698776475
