,0
Start,2024-07-24 00:00:00
End,2026-07-24 00:00:00
Period,505 days 00:00:00
Start Value,10000.0
End Value,9615.152577875571
Total Return [%],-3.8484742212442873
Benchmark Return [%],-23.60887821501404
Max Gross Exposure [%],100.0
Total Fees Paid,258.75719147760833
Max Drawdown [%],31.72513012056682
Max Drawdown Duration,434 days 00:00:00
Total Trades,16
Total Closed Trades,15
Total Open Trades,1
Open Trade PnL,-562.5992987282934
Win Rate [%],40.0
Best Trade [%],19.89205614641399
Worst Trade [%],-8.691718777824828
Avg Winning Trade [%],8.522006062859038
Avg Losing Trade [%],-4.927856477427453
Avg Winning Trade Duration,19 days 20:00:00
Avg Losing Trade Duration,11 days 02:40:00
Profit Factor,1.0466355056334686
Expectancy,11.850125106924224
Sharpe Ratio,0.07307306783141573
Calmar Ratio,-0.08815274802319427
Omega Ratio,1.0152798676564463
Sortino Ratio,0.1035182654369774
