,0
Start,2024-08-05 00:00:00
End,2026-08-03 00:00:00
Period,502 days 00:00:00
Start Value,10000.0
End Value,16538.196632364823
Total Return [%],65.38196632364823
Benchmark Return [%],-8.422435658188931
Max Gross Exposure [%],100.0
Total Fees Paid,54.5387962899719
Max Drawdown [%],7.9245346174072
Max Drawdown Duration,162 days 00:00:00
Total Trades,2
Total Closed Trades,2
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],100.0
Best Trade [%],40.010004645511735
Worst Trade [%],18.17342098626521
Avg Winning Trade [%],29.09171281588847
Avg Losing Trade [%],
Avg Winning Trade Duration,47 days 12:00:00
Avg Losing Trade Duration,
Profit Factor,inf
Expectancy,3269.098316182411
Sharpe Ratio,1.9125462281366195
Calmar Ratio,5.573242779563864
Omega Ratio,1.9139022173300841
Sortino Ratio,3.917015938438394
