,0
Start,2024-08-05 00:00:00
End,2026-08-03 00:00:00
Period,502 days 00:00:00
Start Value,10000.0
End Value,9523.31320281503
Total Return [%],-4.766867971849697
Benchmark Return [%],24.726454259224617
Max Gross Exposure [%],100.0
Total Fees Paid,165.83763434669825
Max Drawdown [%],25.73669028285572
Max Drawdown Duration,176 days 00:00:00
Total Trades,9
Total Closed Trades,9
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],33.33333333333333
Best Trade [%],22.303877398087693
Worst Trade [%],-11.81662943323016
Avg Winning Trade [%],15.725605110294547
Avg Losing Trade [%],-7.664161288565699
Avg Winning Trade Duration,41 days 00:00:00
Avg Losing Trade Duration,18 days 20:00:00
Profit Factor,0.893450888657628
Expectancy,-52.96519968721907
Sharpe Ratio,0.05223047762073144
Calmar Ratio,-0.13556378472964947
Omega Ratio,1.010570391903683
Sortino Ratio,0.07738537553552467
