,0
Start,2024-08-05 00:00:00
End,2026-08-05 00:00:00
Period,504 days 00:00:00
Start Value,10000.0
End Value,14054.506432385804
Total Return [%],40.54506432385804
Benchmark Return [%],-52.09806560128523
Max Gross Exposure [%],100.0
Total Fees Paid,280.1826929863528
Max Drawdown [%],25.00811725449222
Max Drawdown Duration,177 days 00:00:00
Total Trades,12
Total Closed Trades,12
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],58.333333333333336
Best Trade [%],29.553070583880963
Worst Trade [%],-13.752476249218622
Avg Winning Trade [%],12.260255319630877
Avg Losing Trade [%],-8.522271564329028
Avg Winning Trade Duration,6 days 00:00:00
Avg Losing Trade Duration,14 days 04:48:00
Profit Factor,1.7395899814297608
Expectancy,337.8755360321502
Sharpe Ratio,0.9215617128182554
Calmar Ratio,1.1177396648316757
Omega Ratio,1.3310772574476861
Sortino Ratio,1.5393432075562568
