,0
Start,2024-07-29 00:00:00
End,2026-07-27 00:00:00
Period,503 days 00:00:00
Start Value,10000.0
End Value,10860.649895650697
Total Return [%],8.606498956506966
Benchmark Return [%],-4.981030251312157
Max Gross Exposure [%],100.0
Total Fees Paid,71.99574289015354
Max Drawdown [%],25.870989745014256
Max Drawdown Duration,279 days 00:00:00
Total Trades,4
Total Closed Trades,4
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],50.0
Best Trade [%],25.03521713626079
Worst Trade [%],-11.670739145187794
Avg Winning Trade [%],16.5155033152922
Avg Losing Trade [%],-10.305004012803016
Avg Winning Trade Duration,94 days 12:00:00
Avg Losing Trade Duration,52 days 00:00:00
Profit Factor,1.4402701376207419
Expectancy,215.1624739126741
Sharpe Ratio,0.3440930267910491
Calmar Ratio,0.23864996436023678
Omega Ratio,1.0686867611198698
Sortino Ratio,0.536342834534802
