,0
Start,2024-07-29 00:00:00
End,2026-07-27 00:00:00
Period,503 days 00:00:00
Start Value,10000.0
End Value,15574.412858081585
Total Return [%],55.744128580815854
Benchmark Return [%],39.634705280229454
Max Gross Exposure [%],100.0
Total Fees Paid,554.9786366320295
Max Drawdown [%],18.7156700048751
Max Drawdown Duration,104 days 00:00:00
Total Trades,22
Total Closed Trades,22
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],36.36363636363637
Best Trade [%],23.965297215142833
Worst Trade [%],-5.356541720066367
Avg Winning Trade [%],11.696566609417253
Avg Losing Trade [%],-2.9591115540276003
Avg Winning Trade Duration,25 days 03:00:00
Avg Losing Trade Duration,5 days 13:42:51.428571
Profit Factor,2.0094846417820604
Expectancy,253.38240264007206
Sharpe Ratio,1.1055757100504777
Calmar Ratio,2.026034051486306
Omega Ratio,1.2257793985395529
Sortino Ratio,1.6648176228969533
