,0
Start,2024-08-05 00:00:00
End,2026-08-03 00:00:00
Period,502 days 00:00:00
Start Value,10000.0
End Value,16635.909727968905
Total Return [%],66.35909727968905
Benchmark Return [%],14.222370638668625
Max Gross Exposure [%],100.0
Total Fees Paid,510.5966928062066
Max Drawdown [%],20.240380737703273
Max Drawdown Duration,135 days 00:00:00
Total Trades,20
Total Closed Trades,20
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],50.0
Best Trade [%],24.082157094803105
Worst Trade [%],-9.897975977756712
Avg Winning Trade [%],11.301229527813199
Avg Losing Trade [%],-5.253925640243402
Avg Winning Trade Duration,19 days 14:24:00
Avg Losing Trade Duration,7 days 07:12:00
Profit Factor,1.9507964133419737
Expectancy,331.7954863984452
Sharpe Ratio,1.1937812734389492
Calmar Ratio,2.212615328100573
Omega Ratio,1.260698567246996
Sortino Ratio,1.9902151820358314
