,0
Start,2024-08-05 00:00:00
End,2026-08-05 00:00:00
Period,504 days 00:00:00
Start Value,10000.0
End Value,15093.552697163346
Total Return [%],50.93552697163346
Benchmark Return [%],16.076308644036242
Max Gross Exposure [%],100.0
Total Fees Paid,37.17418284608876
Max Drawdown [%],24.333745035686487
Max Drawdown Duration,150 days 00:00:00
Total Trades,2
Total Closed Trades,1
Total Open Trades,1
Open Trade PnL,1501.4798612097711
Win Rate [%],100.0
Best Trade [%],35.95664908789529
Worst Trade [%],35.95664908789529
Avg Winning Trade [%],35.95664908789529
Avg Losing Trade [%],
Avg Winning Trade Duration,93 days 00:00:00
Avg Losing Trade Duration,
Profit Factor,inf
Expectancy,3592.0728359535756
Sharpe Ratio,1.0756854070865498
Calmar Ratio,1.4274606617958352
Omega Ratio,1.2234878972933332
Sortino Ratio,1.705823619160802
