Hisse,Strateji,Sinyal,Getiri (%),Max Kayip (%),Sharpe,Calmar,Kar Faktoru,Islem Sayisi
JPM,single_ma,0,0.0,-0.0,inf,,,0
JPM,two_ma,0,0.0,-0.0,inf,,,0
JPM,three_ma,0,0.0,-0.0,inf,,,0
JPM,channel,0,0.0,-0.0,inf,,,0
JPM,support_resistance,0,0.0,-0.0,inf,,,0
JPM,price_momentum,0,0.0,-0.0,inf,,,0
JPM,low_volatility,0,0.0,-0.0,inf,,,0
JPM,value,0,0.0,-0.0,inf,,,0
JPM,implied_volatility,0,0.0,-0.0,inf,,,0
JPM,earnings_momentum,0,0.0,-0.0,inf,,,0
JPM,residual_momentum,0,0.0,-0.0,inf,,,0
JPM,multifactor,0,0.0,-0.0,inf,,,0
JPM,weighted_regression,0,0.0,-0.0,inf,,,0
JPM,mean_reversion_cluster,0,0.0,-0.0,inf,,,0
JPM,pairs_trading,0,0.0,-0.0,inf,,,0
JPM,stat_arb,0,0.0,-0.0,inf,,,0
JPM,market_making,0,0.0,-0.0,inf,,,0
JPM,event_driven,0,0.0,-0.0,inf,,,0
JPM,knn,0,0.0,-0.0,inf,,,0
JPM,alpha_combos,0,0.0,-0.0,inf,,,0
JPM,sector_momentum,0,0.0,-0.0,inf,,,0
JPM,alpha_rotation,0,0.0,-0.0,inf,,,0
JPM,r_squared,0,0.0,-0.0,inf,,,0
JPM,mean_reversion_ibs,0,0.0,-0.0,inf,,,0
JPM,leveraged_etfs,0,0.0,-0.0,inf,,,0
JPM,multi_asset_trend,0,0.0,-0.0,inf,,,0
JPM,volatility_carry,0,0.0,-0.0,inf,,,0
JPM,vix_futures_basis,0,0.0,-0.0,inf,,,0
JPM,variance_swaps,0,0.0,-0.0,inf,,,0
JPM,fx_moving_averages,0,0.0,-0.0,inf,,,0
JPM,fx_carry_trade,0,0.0,-0.0,inf,,,0
JPM,fx_triangular_arb,0,0.0,-0.0,inf,,,0
JPM,roll_yields,0,0.0,-0.0,inf,,,0
JPM,hedging_pressure,0,0.0,-0.0,inf,,,0
JPM,trend_following,0,0.0,-0.0,inf,,,0
JPM,contrarian,0,0.0,-0.0,inf,,,0
JPM,hedging_with_futures,0,0.0,-0.0,inf,,,0
JPM,ann_crypto,0,0.0,-0.0,inf,,,0
JPM,sentiment_crypto,0,0.0,-0.0,inf,,,0
JPM,carry_factor,0,0.0,-0.0,inf,,,0
JPM,bullets,0,0.0,-0.0,inf,,,0
JPM,barbells,0,0.0,-0.0,inf,,,0
JPM,ladders,0,0.0,-0.0,inf,,,0
JPM,bond_immunization,0,0.0,-0.0,inf,,,0
JPM,dollar_duration_butterfly,0,0.0,-0.0,inf,,,0
JPM,fifty_fifty_butterfly,0,0.0,-0.0,inf,,,0
JPM,regression_butterfly,0,0.0,-0.0,inf,,,0
JPM,low_risk_factor,0,0.0,-0.0,inf,,,0
JPM,value_factor,0,0.0,-0.0,inf,,,0
JPM,rolling_down_yield_curve,0,0.0,-0.0,inf,,,0
JPM,yield_curve_spreads,0,0.0,-0.0,inf,,,0
JPM,cds_basis_arbitrage,0,0.0,-0.0,inf,,,0
JPM,swap_spread_arbitrage,0,0.0,-0.0,inf,,,0
JPM,cash_and_carry,0,0.0,-0.0,inf,,,0
JPM,intraday_index_arb,0,0.0,-0.0,inf,,,0
JPM,volatility_targeting,0,0.0,-0.0,inf,,,0
JPM,fundamental_macro,0,0.0,-0.0,inf,,,0
JPM,economic_announcements,0,0.0,-0.0,inf,,,0
JPM,inflation_swaps,0,0.0,-0.0,inf,,,0
JPM,weather_risk,0,0.0,-0.0,inf,,,0
JPM,distressed_debt,0,0.0,-0.0,inf,,,0
JPM,distress_risk_puzzle,0,0.0,-0.0,inf,,,0
JPM,real_estate_diversity,0,0.0,-0.0,inf,,,0
JPM,fix_and_flip,0,0.0,-0.0,inf,,,0
JPM,cdo_tranche,0,0.0,-0.0,inf,,,0
JPM,mbs,0,0.0,-0.0,inf,,,0
JPM,convertible_arbitrage,0,0.0,-0.0,inf,,,0
JPM,muni_arbitrage,0,0.0,-0.0,inf,,,0
