Hisse,Strateji,Sinyal,Getiri (%),Max Kayip (%),Sharpe,Calmar,Kar Faktoru,Islem Sayisi
VZ,single_ma,0,0.0,-0.0,inf,,,0
VZ,two_ma,0,0.0,-0.0,inf,,,0
VZ,three_ma,0,0.0,-0.0,inf,,,0
VZ,channel,0,0.0,-0.0,inf,,,0
VZ,support_resistance,0,0.0,-0.0,inf,,,0
VZ,price_momentum,0,0.0,-0.0,inf,,,0
VZ,low_volatility,0,0.0,-0.0,inf,,,0
VZ,value,0,0.0,-0.0,inf,,,0
VZ,implied_volatility,0,0.0,-0.0,inf,,,0
VZ,earnings_momentum,0,0.0,-0.0,inf,,,0
VZ,residual_momentum,0,0.0,-0.0,inf,,,0
VZ,multifactor,0,0.0,-0.0,inf,,,0
VZ,weighted_regression,0,0.0,-0.0,inf,,,0
VZ,mean_reversion_cluster,0,0.0,-0.0,inf,,,0
VZ,pairs_trading,0,0.0,-0.0,inf,,,0
VZ,stat_arb,0,0.0,-0.0,inf,,,0
VZ,market_making,0,0.0,-0.0,inf,,,0
VZ,event_driven,0,0.0,-0.0,inf,,,0
VZ,knn,0,0.0,-0.0,inf,,,0
VZ,alpha_combos,0,0.0,-0.0,inf,,,0
VZ,sector_momentum,0,0.0,-0.0,inf,,,0
VZ,alpha_rotation,0,0.0,-0.0,inf,,,0
VZ,r_squared,0,0.0,-0.0,inf,,,0
VZ,mean_reversion_ibs,0,0.0,-0.0,inf,,,0
VZ,leveraged_etfs,0,0.0,-0.0,inf,,,0
VZ,multi_asset_trend,0,0.0,-0.0,inf,,,0
VZ,volatility_carry,0,0.0,-0.0,inf,,,0
VZ,vix_futures_basis,0,0.0,-0.0,inf,,,0
VZ,variance_swaps,0,0.0,-0.0,inf,,,0
VZ,fx_moving_averages,0,0.0,-0.0,inf,,,0
VZ,fx_carry_trade,0,0.0,-0.0,inf,,,0
VZ,fx_triangular_arb,0,0.0,-0.0,inf,,,0
VZ,roll_yields,0,0.0,-0.0,inf,,,0
VZ,hedging_pressure,0,0.0,-0.0,inf,,,0
VZ,trend_following,0,0.0,-0.0,inf,,,0
VZ,contrarian,0,0.0,-0.0,inf,,,0
VZ,hedging_with_futures,0,0.0,-0.0,inf,,,0
VZ,ann_crypto,0,0.0,-0.0,inf,,,0
VZ,sentiment_crypto,0,0.0,-0.0,inf,,,0
VZ,carry_factor,0,0.0,-0.0,inf,,,0
VZ,bullets,0,0.0,-0.0,inf,,,0
VZ,barbells,0,0.0,-0.0,inf,,,0
VZ,ladders,0,0.0,-0.0,inf,,,0
VZ,bond_immunization,0,0.0,-0.0,inf,,,0
VZ,dollar_duration_butterfly,0,0.0,-0.0,inf,,,0
VZ,fifty_fifty_butterfly,0,0.0,-0.0,inf,,,0
VZ,regression_butterfly,0,0.0,-0.0,inf,,,0
VZ,low_risk_factor,0,0.0,-0.0,inf,,,0
VZ,value_factor,0,0.0,-0.0,inf,,,0
VZ,rolling_down_yield_curve,0,0.0,-0.0,inf,,,0
VZ,yield_curve_spreads,0,0.0,-0.0,inf,,,0
VZ,cds_basis_arbitrage,0,0.0,-0.0,inf,,,0
VZ,swap_spread_arbitrage,0,0.0,-0.0,inf,,,0
VZ,cash_and_carry,0,0.0,-0.0,inf,,,0
VZ,intraday_index_arb,0,0.0,-0.0,inf,,,0
VZ,volatility_targeting,0,0.0,-0.0,inf,,,0
VZ,fundamental_macro,0,0.0,-0.0,inf,,,0
VZ,economic_announcements,0,0.0,-0.0,inf,,,0
VZ,inflation_swaps,0,0.0,-0.0,inf,,,0
VZ,weather_risk,0,0.0,-0.0,inf,,,0
VZ,distressed_debt,0,0.0,-0.0,inf,,,0
VZ,distress_risk_puzzle,0,0.0,-0.0,inf,,,0
VZ,real_estate_diversity,0,0.0,-0.0,inf,,,0
VZ,fix_and_flip,0,0.0,-0.0,inf,,,0
VZ,cdo_tranche,0,0.0,-0.0,inf,,,0
VZ,mbs,0,0.0,-0.0,inf,,,0
VZ,convertible_arbitrage,0,0.0,-0.0,inf,,,0
VZ,muni_arbitrage,0,0.0,-0.0,inf,,,0
