,0
Start,2024-07-24 00:00:00
End,2026-07-24 00:00:00
Period,505 days 00:00:00
Start Value,10000.0
End Value,10519.683991349633
Total Return [%],5.1968399134963335
Benchmark Return [%],-11.100701771857867
Max Gross Exposure [%],100.0
Total Fees Paid,147.27406019151985
Max Drawdown [%],27.326262179789552
Max Drawdown Duration,300 days 00:00:00
Total Trades,7
Total Closed Trades,7
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],42.857142857142854
Best Trade [%],24.065618083929643
Worst Trade [%],-9.65796662963087
Avg Winning Trade [%],12.154046045853867
Avg Losing Trade [%],-6.776829714668874
Avg Winning Trade Duration,54 days 16:00:00
Avg Losing Trade Duration,12 days 18:00:00
Profit Factor,1.1697120292514889
Expectancy,74.24057019280474
Sharpe Ratio,0.2705498077998821
Calmar Ratio,0.1364861343657029
Omega Ratio,1.0584129950946737
Sortino Ratio,0.3888988389270279
