,Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,0,117.66967013335116,2024-10-09,84.89876770019531,9.99000999000964,2024-11-28,86.20681086730957,10.14392699800451,133.7830710065056,0.01339168540775121,Long,Closed,0
1,1,0,116.24525050543124,2025-03-06,87.08880033874512,10.123659411594417,2025-04-15,86.19782618713378,10.020087898146988,-123.71526075766468,-0.012220409214475361,Long,Closed,1
2,2,0,112.30573907923872,2025-05-12,89.04324769592286,10.000067742505053,2025-05-21,81.42603302001953,9.14461081860379,-874.6016024636566,-0.08745956777333325,Long,Closed,2
3,3,0,106.91397842476859,2025-07-02,85.3615214996338,9.126339867916613,2025-09-02,94.98058709716797,10.15475243967847,1009.1314794536073,0.11057351512856844,Long,Closed,3
4,4,0,111.48185778033287,2025-10-24,90.90683834838867,10.134463224014326,2026-02-25,112.98802574157715,12.596115016603093,2438.921214347699,0.2406561808392964,Long,Closed,4
5,5,0,114.78367695204552,2026-04-17,109.51860305786133,12.57094795363082,2026-04-28,99.1500015258789,11.380801744941305,-1214.0979583901265,-0.09657966629630871,Long,Closed,5
6,6,0,125.809015406139,2026-06-15,90.28019847106934,11.358062880315629,2026-07-02,83.69999694824219,10.530214205555188,-849.7369518467312,-0.0748135453026376,Long,Closed,6
