,0
Start,2024-07-29 00:00:00
End,2026-07-27 00:00:00
Period,503 days 00:00:00
Start Value,10000.0
End Value,9191.059894448446
Total Return [%],-8.089401055515538
Benchmark Return [%],16.459413601298788
Max Gross Exposure [%],100.0
Total Fees Paid,409.242430929592
Max Drawdown [%],33.229236194988296
Max Drawdown Duration,268 days 00:00:00
Total Trades,23
Total Closed Trades,23
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],34.78260869565217
Best Trade [%],22.616142511432948
Worst Trade [%],-11.42554572901939
Avg Winning Trade [%],10.426821357468691
Avg Losing Trade [%],-5.53411528165745
Avg Winning Trade Duration,19 days 12:00:00
Avg Losing Trade Duration,8 days 03:12:00
Profit Factor,0.8926700875528263
Expectancy,-35.17130893702404
Sharpe Ratio,0.00796312974586923
Calmar Ratio,-0.17868386127888983
Omega Ratio,1.0014877404039246
Sortino Ratio,0.0117190388995097
