,0
Start,2024-08-05 00:00:00
End,2026-08-05 00:00:00
Period,504 days 00:00:00
Start Value,10000.0
End Value,8429.162473975774
Total Return [%],-15.708375260242263
Benchmark Return [%],6.543960835151941
Max Gross Exposure [%],100.0
Total Fees Paid,432.76249931357296
Max Drawdown [%],25.861964475131582
Max Drawdown Duration,468 days 00:00:00
Total Trades,23
Total Closed Trades,23
Total Open Trades,0
Open Trade PnL,0.0
Win Rate [%],30.434782608695656
Best Trade [%],13.439493578573291
Worst Trade [%],-7.515554767229596
Avg Winning Trade [%],5.65486805581889
Avg Losing Trade [%],-3.3478744892073067
Avg Winning Trade Duration,17 days 17:08:34.285714
Avg Losing Trade Duration,8 days 00:00:00
Profit Factor,0.6939061519901608
Expectancy,-68.29728374018359
Sharpe Ratio,-0.2475610781207634
Calmar Ratio,-0.450106188775019
Omega Ratio,0.9533567205996898
Sortino Ratio,-0.3400688981208223
